feature	fefifo_8001_2_49__shotgun	fefifo_8001_6_2__shotgun	fefifo_8001_7_23__shotgun	fefifo_8002_1_59__shotgun	fefifo_8002_2_58__shotgun	fefifo_8002_6_111__shotgun	fefifo_8002_7_17__shotgun	fefifo_8003_1_54__shotgun	fefifo_8003_2_55__shotgun	fefifo_8003_6_102__shotgun	fefifo_8003_7_109__shotgun	fefifo_8004_1_63__shotgun	fefifo_8004_2_64__shotgun	fefifo_8004_6_13__shotgun	fefifo_8004_7_154__shotgun	fefifo_8006_1_72__shotgun	fefifo_8006_2_77__shotgun	fefifo_8006_6_6__shotgun	fefifo_8006_7_164__shotgun	fefifo_8007_2_68__shotgun	fefifo_8007_6_11__shotgun	fefifo_8008_1_85__shotgun	fefifo_8008_2_76__shotgun	fefifo_8008_6_22__shotgun	fefifo_8008_7_153__shotgun	fefifo_8009_1_93__shotgun	fefifo_8009_2_81__shotgun	fefifo_8009_6_159__shotgun	fefifo_8009_7_201__shotgun	fefifo_8010_1_87__shotgun	fefifo_8010_2_89__shotgun	fefifo_8010_6_151__shotgun	fefifo_8010_7_152__shotgun	fefifo_8011_1_33__shotgun	fefifo_8011_2_104__shotgun	fefifo_8011_7_216__shotgun	fefifo_8013_1_91__shotgun	fefifo_8013_2_125__shotgun	fefifo_8014_2_34__shotgun	fefifo_8014_6_123__shotgun	fefifo_8014_7_145__shotgun	fefifo_8016_1_43__shotgun	fefifo_8016_2_41__shotgun	fefifo_8016_6_146__shotgun	fefifo_8016_7_292__shotgun	fefifo_8017_1_15__shotgun	fefifo_8017_2_16__shotgun	fefifo_8017_6_289__shotgun	fefifo_8017_7_205__shotgun	fefifo_8018_1_3__shotgun	fefifo_8018_6_290__shotgun	fefifo_8018_7_219__shotgun	fefifo_8020_1_82__shotgun	fefifo_8020_2_83__shotgun	fefifo_8020_7_193__shotgun	fefifo_8021_1_26__shotgun	fefifo_8021_2_21__shotgun	fefifo_8021_6_285__shotgun	fefifo_8021_7_288__shotgun	fefifo_8022_1_42__shotgun	fefifo_8022_2_5__shotgun	fefifo_8022_6_208__shotgun	fefifo_8022_7_254__shotgun	fefifo_8023_2_30__shotgun	fefifo_8023_6_183__shotgun	fefifo_8023_7_291__shotgun	fefifo_8024_1_99__shotgun	fefifo_8024_2_131__shotgun	fefifo_8024_6_248__shotgun	fefifo_8024_7__shotgun	fefifo_8025_1_27__shotgun	fefifo_8025_2_20__shotgun	fefifo_8025_6_213__shotgun	fefifo_8025_7_220__shotgun	fefifo_8026_2_60__shotgun	fefifo_8026_6_276__shotgun	fefifo_8026_7_255__shotgun	fefifo_8027_1_18__shotgun	fefifo_8027_2_1__shotgun	fefifo_8027_6_283__shotgun	fefifo_8027_7_218__shotgun	fefifo_8028_1_25__shotgun	fefifo_8028_7_199__shotgun	fefifo_8029_1_97__shotgun	fefifo_8029_2_98__shotgun	fefifo_8029_6_194__shotgun	fefifo_8029_7_195__shotgun	fefifo_8030_1_121__shotgun	fefifo_8030_2_124__shotgun	fefifo_8030_6_251__shotgun	fefifo_8030_7__shotgun	fefifo_8031_6_272__shotgun	fefifo_8031_7_258__shotgun	fefifo_8032_1_29__shotgun	fefifo_8032_2_28__shotgun	fefifo_8032_6_271__shotgun	fefifo_8032_7_209__shotgun	fefifo_8033_1_4__shotgun	fefifo_8033_2_14__shotgun	fefifo_8033_6_256__shotgun	fefifo_8033_7_178__shotgun	fefifo_8034_1_114__shotgun	fefifo_8034_2_232__shotgun	fefifo_8034_6_198__shotgun	fefifo_8034_7_181__shotgun	fefifo_8035_1_168__shotgun	fefifo_8035_2_257__shotgun	fefifo_8036_1_169__shotgun	fefifo_8036_2_170__shotgun	fefifo_8036_7_321__shotgun	fefifo_8037_1_119__shotgun	fefifo_8037_2_228__shotgun	fefifo_8037_6_243__shotgun	fefifo_8037_7_303__shotgun	fefifo_8038_1_116__shotgun	fefifo_8038_2_224__shotgun	fefifo_8038_6_249__shotgun	fefifo_8038_7_305__shotgun	fefifo_8039_1_226__shotgun	fefifo_8039_2_166__shotgun	fefifo_8039_6_235__shotgun	fefifo_8039_7_329__shotgun	fefifo_8041_1_207__shotgun	fefifo_8041_2_211__shotgun	fefifo_8041_6_320__shotgun	fefifo_8041_7_317__shotgun
ko:K00008	2464.80601	1096.18403	8880.8617	2505.94678	821.76472	6586.15114	2082.53506	1390.9988	4032.26356	6894.88866	4554.62085	1268.1254	2254.84186	1249.8229	7639.50923	2006.87682	1139.17649	2354.5118	3147.39959	1703.47407	1036.47127	2277.30019	278.08518	693.06103	1227.36465	3502.1354	3199.42683	9463.43105	3241.52474	1134.13971	1505.76244	1113.86867	1620.27069	1887.28244	8109.6095	2732.38746	1584.24519	1988.27092	2697.48389	5065.76864	4766.68782	3078.2638	3157.64928	1997.26361	10501.72557	6723.62805	1031.87947	1564.54043	4462.34537	801.28043	2628.27218	3022.5234	1366.40847	1260.7215	3633.163	4003.9024	1190.66577	1533.85181	1637.19384	667.78598	1770.10287	1300.71875	1597.36684	4882.50279	1627.69899	2047.62971	1894.42832	4170.64872	223.70958	789.39521	5021.04026	800.88613	1739.32213	1942.71157	1734.5376	2563.3413	4782.908	734.34776	1169.08338	1556.21941	4217.12902	5042.85208	4984.22233	3202.05243	3851.14321	4119.38974	3861.53648	1841.14979	2042.36063	734.56737	2161.10563	859.38453	1406.46057	2734.94257	3543.90542	1440.5347	650.94599	2178.41564	1743.12222	3111.9792	2724.15495	1082.06165	1245.52174	3672.82738	3662.60497	1353.49072	1271.99765	3969.85616	1553.44447	2460.84834	2220.93997	2091.07422	597.98593	4045.05754	1310.46344	1632.38561	2197.9998	2627.26262	4112.95936	4407.65808	944.2032	1479.11088	1702.43561	1439.56545	572.94118	2837.77332
ko:K00009	3056.35941	1468.02573	9655.53987	3733.0325	1126.55914	5641.06653	1453.93364	2131.15913	8002.01052	12026.06647	11635.58779	1721.22852	3683.42028	1462.53664	5155.74388	2762.45601	1196.22749	1766.69008	4233.46606	2235.37507	3056.74819	4406.83847	503.92744	2166.51698	3195.06168	3230.98566	3527.73259	8801.93404	3820.55324	2351.07462	3482.87386	3305.36018	4740.29396	2234.42895	6148.34573	4107.18601	3343.30145	2810.67513	2411.14325	6598.4842	4159.56154	1930.56484	1292.26812	2134.25473	4301.15554	7043.29578	1131.85786	1976.0376	6723.99404	1420.087	3330.15411	7627.69474	2597.0921	1979.9582	9726.92183	6026.30611	2710.12212	1985.02209	3568.79866	1234.36515	2141.83374	1294.63441	2018.14515	13544.86104	3335.77953	6739.94347	2637.20803	4734.63653	194.32987	704.15039	3802.83488	1393.40996	2238.58384	2711.25158	3114.23075	4132.83192	3792.75794	1167.69539	492.52924	2289.68299	3665.20222	5515.85728	11834.47264	3896.00747	5133.24384	6739.0687	5242.41614	2914.06526	3355.49314	1307.20424	3324.16347	2113.57047	2860.37702	4329.15612	5957.35411	4250.91084	1847.99104	2094.94794	1128.77051	2455.60341	1392.24349	1293.75243	1926.09982	6391.82374	5233.73384	1455.60593	1573.94864	6263.53748	2803.1309	3566.58459	2095.22373	1853.53885	743.85978	5818.66134	2896.75266	3063.04423	2886.0363	4569.20556	5270.54886	8605.38728	1867.25675	3551.28769	2833.21436	2121.39773	1348.01299	4443.92854
ko:K00010	617.70435	414.67601	2159.10494	696.81795	157.92034	1290.7488	255.00034	440.47945	610.75911	1454.31258	438.3631	568.15564	826.88959	781.86148	1576.32475	763.89345	380.68264	1047.83421	1210.17536	265.6196	180.7019	1113.89338	40.44264	136.81344	471.05094	567.49042	470.52093	896.39949	462.15952	344.43622	415.11927	215.64738	351.18077	313.23816	1194.54046	545.98269	472.84462	637.75587	1017.84609	2133.12605	2015.76498	1350.72985	1174.63238	1063.63456	4801.48143	1386.70847	271.9762	481.40868	863.05266	205.49774	1502.70185	1005.13687	336.22918	623.33085	1142.55605	776.20779	195.97469	313.66512	173.23002	106.91878	896.63154	323.34839	424.50822	520.89158	389.48367	113.63274	199.17402	452.5538	29.10627	153.45698	2889.13512	1190.40398	1348.9576	2028.59838	351.38512	664.97378	1254.89517	123.21258	191.87459	308.4344	375.92027	1654.85573	1677.75931	588.57767	869.8993	588.27016	782.5482	338.64115	449.27044	161.4122	759.78732	589.26488	1017.60024	493.62693	708.47792	247.08021	66.66837	385.11581	782.65546	1054.68769	1240.64567	156.291	198.7778	576.27326	519.1496	264.4898	328.40703	1048.00586	219.34837	259.77749	655.20537	591.82956	115.70995	658.34667	304.41948	478.38935	398.16168	374.78078	740.90873	499.36755	114.39428	180.95721	274.26751	235.96473	148.22071	291.81892
ko:K00011	2.99167	1.56366	9.47284	NA	NA	NA	2.01871	3.87411	0.29997	7.85851	2.86561	0.46366	0.93692	0.94807	7.02196	NA	NA	NA	0.98222	0.99636	1.04019	3.99815	NA	0.96943	2.93763	0.96198	0.48248	0.4908	0.98021	NA	0.45925	NA	NA	NA	0.49352	0.91606	6.86165	NA	6.86863	16.99863	7.22079	NA	NA	0.48306	2.04185	0.88914	0.46717	NA	0.95669	3.22204	NA	NA	0.4771	1.97957	1.45839	4.07479	1.01428	0.48959	NA	NA	NA	NA	NA	0.51478	1.03907	NA	NA	NA	1.00309	2.11414	35.8242	10.3248	6.22701	6.91916	1.98696	0.50272	NA	NA	NA	2.37855	NA	NA	1.93329	NA	NA	NA	NA	1.41233	6.26764	1.75272	5.02856	45.36332	52.53048	NA	NA	NA	NA	0.87051	58.38722	110.84657	3.15009	NA	NA	NA	NA	6.39929	26.06596	0.56785	NA	NA	0.86734	NA	0.42945	0.88086	NA	1.49691	1.37439	NA	NA	NA	NA	NA	3.46395	1.41836	NA	NA
ko:K00012	6453.51349	3224.82363	24868.86343	7622.00717	2407.53606	12373.35666	3269.08156	4604.51668	11142.76573	17231.0484	10727.23283	3539.79553	5256.67691	2772.24582	10177.70901	6341.05034	3633.50152	5748.02885	11999.85453	5512.74561	5603.65604	8688.46862	1009.87812	4102.53373	6523.86442	7742.70784	8925.76895	22459.13948	9043.2249	4657.44676	6793.06524	6753.36302	9485.10583	4506.6737	10885.84019	6471.38214	7236.76135	4455.06132	7039.08434	18025.41287	12231.44488	4278.73023	4246.18658	5706.58686	15294.79762	10163.16175	3145.38837	3077.28005	12154.59838	3127.74578	5820.38146	10686.71961	4316.60717	3874.39991	14411.96392	12589.30705	5810.66238	4361.72557	5916.39209	3787.67937	5775.47479	3804.98051	5123.53051	11173.43346	4516.93296	4788.19124	6657.81804	12264.63266	401.97903	1900.98235	15632.71584	4335.30898	6202.47993	7895.10848	4574.36402	8519.49205	9608.94029	1705.88845	1747.2268	3292.15865	8069.17457	7039.78422	15306.50761	10943.58552	12150.91202	11870.19419	14138.33621	7164.41038	7842.2405	2967.99559	8787.27415	4418.98371	6055.75239	10731.01664	13351.4515	9449.56037	3973.537	5437.1736	3341.62515	5603.87529	4060.21095	3054.65504	4526.3734	11740.71594	10032.45683	4791.76433	4617.31499	13549.48276	5063.50142	7752.42961	4798.75385	4661.1815	1393.60983	12044.88634	5252.20905	4729.91692	5849.12433	8436.18485	6194.08705	11989.17539	2429.02022	4292.52983	7523.40315	5887.69023	3363.00236	11329.70516
ko:K00013	5808.56125	3355.93492	26261.98055	6324.83871	2208.67623	11151.07797	3542.59698	3375.8461	8833.36633	12988.6603	7408.21768	2495.93034	4672.7121	2336.42395	11751.31627	5749.47734	2478.49631	5028.91025	9416.10117	3640.76516	3463.47777	8339.95601	800.1944	3568.50036	5474.9396	5639.01589	6042.1535	13375.59834	6408.88605	4379.98621	6287.38355	5015.48212	6656.19636	3908.1233	13228.74135	5939.14931	5122.3009	5008.29747	6205.16311	11410.66442	11670.93879	3693.35511	4309.45822	4433.38689	16598.91375	11767.26282	3170.32127	3034.2826	9668.07245	2242.17825	4809.50926	8519.40681	4159.55658	4242.11394	15193.22126	11330.01606	4592.87196	3880.47239	4396.15328	1933.57369	4824.94826	2769.97632	3680.54307	8473.79681	3685.89167	3764.43615	5450.63846	10712.05397	420.19334	1882.82586	15348.20888	2813.33793	3983.76723	4733.50975	3140.1455	5149.59933	8520.56785	1477.79126	1293.19506	2802.40834	6239.0285	6843.21193	12434.7747	7499.44506	9001.22459	8766.96983	9755.03243	5097.52595	5845.77781	2120.56959	6359.55801	3200.73998	4476.93002	6813.38247	8883.73462	5558.45369	2001.93627	5002.41396	3518.40052	5987.81137	5081.12643	2215.35718	2909.36459	8271.04578	7776.16815	4707.41529	3723.59399	11279.58373	3826.31824	5318.01203	4292.3899	4424.8152	1441.37467	10308.86022	4136.30561	4453.39295	4425.55758	6639.40552	7188.33689	11267.70154	2308.67188	3863.58323	3546.83442	2702.19267	1666.9506	5366.54566
ko:K00014	6884.21804	4173.37268	32267.28296	8138.78318	3003.53481	14995.06125	4541.70475	5934.57551	12976.52688	18193.64027	11231.31733	4005.34188	7301.26897	3822.96517	17067.25957	6648.10309	2995.41476	6968.4247	10798.56985	4843.59727	4152.38433	8884.93096	935.59622	3262.5298	5451.54687	8661.20801	8559.31889	20431.29445	8530.76853	4591.77275	6423.04586	4855.42314	6963.97087	4547.49103	17633.69681	7009.55981	6280.57821	6457.98208	9229.38282	17685.00611	17235.87754	5075.51105	6205.05247	5103.91342	21943.949	16401.17396	2795.03094	3822.57814	11117.44756	2588.37879	4996.48494	9129.26142	4610.0844	4588.69182	14794.61701	12031.92321	4760.16339	4763.1671	4165.26469	2222.63586	5987.41239	3599.36725	4584.12617	11371.21889	5225.17641	4885.98645	6272.06638	12926.66213	507.25232	2239.00441	19206.65588	4534.59494	6218.00314	7770.26976	3920.57374	6142.17996	9916.85685	1597.3209	1559.85661	2748.60546	6109.14082	10350.02869	14468.61159	9973.39215	11270.69492	11085.07233	11613.7427	7023.59408	7095.60641	3022.73697	8744.67256	5489.14867	7851.23259	8714.61824	11350.09097	6391.70217	2055.92455	6247.17595	5218.0815	8863.23163	7463.76961	3093.96329	3664.90369	10983.04041	10742.03467	6400.31461	5005.04073	13492.79527	4667.54313	6024.69331	5824.63411	5498.62627	1599.79006	11729.36347	4899.53055	5560.0278	5931.16747	7899.89041	9712.31661	13187.24406	2684.69588	4380.0968	4361.92437	3952.02166	2082.39906	6600.59542
ko:K00015	130.14231	145.56937	1285.71631	517.57378	165.20043	491.89496	211.69155	292.101	573.6579	653.9268	266.68963	211.17771	242.82065	196.13384	562.97543	192.27774	105.02922	254.11038	395.52809	297.56232	321.21533	414.71311	17.22195	83.81661	257.81297	241.1921	313.57998	591.37543	363.45128	108.58729	161.9671	150.12101	263.27976	110.21195	375.71489	198.11169	243.19464	230.9115	942.76773	1936.7742	1440.08545	206.17324	224.95266	501.54658	1730.51693	890.1655	136.83517	107.49909	439.71961	171.39331	75.11379	194.81562	256.88572	499.78103	375.47985	398.90823	163.7262	199.98709	146.74616	228.73739	790.60995	436.28369	617.06815	401.04453	250.52828	97.7478	1437.44507	1806.94679	78.99105	506.38063	542.74308	166.16787	331.35524	430.67148	103.11305	269.89814	417.37345	41.79896	16.14082	158.94951	169.76068	132.45779	622.93155	715.19819	836.88906	719.34717	1211.84634	415.06544	432.35925	184.30388	558.28284	352.38799	406.45974	189.06611	210.84084	143.3443	45.1415	308.31374	172.73531	287.64079	160.98527	115.26238	203.37921	477.28652	342.37951	513.91256	426.19203	1023.16127	348.27063	790.87865	156.24516	186.83816	35.23142	509.28793	230.92309	334.56117	412.0438	387.47596	253.57333	532.19185	83.6964	103.91582	225.63604	265.82293	184.63476	414.03544
ko:K00016	2858.11952	1966.19552	17601.80764	2431.70967	1372.8007	8575.17122	2723.46402	1479.20181	3369.48351	6117.45558	2129.38874	1360.86945	2882.32439	1343.16998	9605.58305	3411.32151	1401.1459	4134.74586	5541.36088	1431.72134	744.58283	5335.32057	487.19932	1194.69286	2968.37599	3838.87576	3498.61381	6793.44126	4331.40704	2109.93292	3004.02702	1310.4861	2225.4923	2152.36023	9157.1864	2702.49838	2299.91175	2812.32098	3868.08912	6180.2489	8424.94261	2980.47154	3475.35113	2448.51909	12858.09209	6258.99597	1891.03851	1747.92645	3983.52677	1071.93215	3437.84578	3634.56043	1785.02948	2614.27336	4476.75056	5224.58876	1565.43534	2008.64932	1246.88046	700.10392	2719.64199	1849.66324	2516.82014	3482.35023	2551.65326	1586.65734	2952.3117	3778.35809	196.78072	852.76122	16876.1429	1833.69873	2510.75926	2946.56806	2430.76709	3632.16551	6170.51907	683.30887	1186.52396	1451.8072	3332.75438	4396.1875	4748.47038	4841.39166	5026.14894	6157.04497	6117.24931	1935.04403	2540.7022	1206.69291	3395.17228	1931.44177	2915.39219	3268.88579	4154.30828	1760.80776	576.04244	2161.15346	2438.99241	3997.97717	4287.38775	1370.00728	1404.72271	3719.57199	4613.90387	3714.57186	2601.56838	6519.65199	1555.14422	2110.38768	2889.089	3080.59056	844.47566	5363.53994	1613.63103	2425.56198	2971.44332	3693.93596	4287.69913	4651.40055	1031.14241	1445.13378	1592.58277	2126.55661	803.56323	2875.14972
ko:K00018	4112.85858	2831.8697	23534.37592	5549.69543	2196.58824	9107.25695	3380.47211	2861.22195	6850.6621	9675.51454	6101.81331	2707.70646	4546.64442	2308.34839	10135.73728	5282.60676	2687.69865	4574.6236	9167.48856	4348.47429	3563.68051	5898.4408	626.01281	2734.9574	4108.83596	5726.04227	6001.93546	11885.56179	6764.61357	3512.83161	4913.26015	3479.59826	5130.77865	3714.38644	11845.60182	5334.49436	3876.52117	3271.61177	5411.32332	11379.32744	10578.31335	3047.44732	4288.22329	3579.93516	13644.12102	9714.61594	2367.88522	2734.48713	8432.50469	2106.25951	3653.92032	6526.13111	3457.50247	3153.15294	11221.7664	8081.78292	3336.9752	3230.30484	3824.90202	1840.6491	4404.62511	2451.91225	3097.14882	10808.9456	4298.84908	4898.86577	3827.08348	8555.16212	358.52063	1604.35642	13422.48263	3143.80839	4122.13794	5272.99812	3377.98042	5423.65601	9338.51197	1270.00542	1175.81739	2189.22905	6016.84237	6327.31866	10580.19962	6614.99087	7033.45293	7278.70573	7921.62862	5026.47676	5394.01451	1913.91668	5934.49273	3549.54354	4810.62137	6247.82805	8494.77268	5140.02299	1722.14058	4610.04409	3363.41087	5536.5991	5123.52729	1613.88207	2300.17066	6353.73609	5579.33971	4578.6459	3558.79507	9396.03511	3312.33499	5103.9385	3365.75139	3050.73084	993.24401	7542.28119	3879.73846	4018.67759	4519.39899	6418.91238	6061.26923	8649.32859	2033.81488	2994.56058	3575.18363	3031.09535	1628.60928	5069.64503
ko:K00019	174.70395	109.3471	402.33333	551.80387	76.96244	639.73122	225.63511	193.39669	436.89758	280.00841	227.67148	145.94863	146.4381	162.30499	560.39589	229.04946	66.24734	145.40028	241.96235	131.29687	280.5198	283.92107	26.17801	118.81493	151.39643	248.02624	206.37541	506.85806	163.19252	92.98934	99.32786	57.3852	88.72551	73.68121	523.74892	86.23791	58.10948	40.72058	145.3529	489.6667	301.76003	57.53844	77.40351	96.80344	351.07709	239.67698	71.98129	66.20569	219.8527	73.97066	61.29201	115.0813	120.10935	83.78554	246.77625	191.83062	53.43127	354.71502	70.69516	36.30378	191.44153	262.15981	377.40222	132.37674	64.86839	32.63237	106.90186	368.19474	50.54443	145.24978	195.77886	55.21813	107.20499	122.10918	88.96057	103.11032	371.30334	5.30523	7.33907	26.79591	53.3083	131.87922	127.64749	27.12545	33.8573	25.34789	29.35683	169.35609	230.87597	87.57701	249.64601	209.15959	297.1667	162.11807	162.49332	107.95233	29.75104	314.94865	118.21556	420.88389	276.99962	56.30532	91.2517	214.03892	146.91592	101.39001	95.21947	265.8188	74.55933	92.8978	187.84265	120.67799	63.9541	365.50417	158.81591	111.26989	149.95927	107.99025	252.24894	389.87507	62.74024	69.34331	19.16097	25.70584	8.14032	20.35253
ko:K00020	311.22603	317.81081	1877.96834	646.90402	191.56713	1376.32895	274.19267	443.63003	619.62564	760.40153	221.75553	251.4161	364.50323	181.34503	1086.53402	295.31024	102.84552	377.70717	419.63567	139.52174	74.28521	477.99529	30.90291	96.88871	344.54827	327.89018	374.98286	582.15612	332.59475	289.285	356.50863	171.48146	239.43179	113.63116	597.58702	245.70375	331.86928	393.30758	411.22449	1440.31795	1040.41853	554.98059	710.37279	899.37396	4455.4612	1966.58333	131.41699	150.02123	389.44411	213.55881	828.41785	814.53374	308.2646	481.54299	670.0051	526.97078	278.49407	263.02447	192.019	82.75076	256.22932	245.57855	286.74237	360.74258	251.25673	108.21059	508.66447	623.13611	26.99507	76.98173	1114.41618	266.54257	423.64852	431.04164	156.87819	527.28866	866.28617	102.88781	68.00336	371.82283	922.3895	466.12862	517.42531	423.43133	707.55248	594.54341	522.51304	910.2355	622.53465	303.93666	715.52631	566.16877	598.40752	370.74284	419.93516	155.13311	62.33242	415.87389	784.36395	1037.26086	638.63052	214.82287	168.04879	560.16341	423.36669	211.18764	418.02893	774.27391	184.06507	264.13848	437.00682	419.20543	83.0194	718.28643	150.1762	166.79407	184.83722	201.95147	421.1289	500.8908	110.78683	102.49974	179.14636	411.32545	106.21719	205.50823
ko:K00021	5.52555	1.94279	41.05704	15.15192	6.58554	8.70015	5.84147	53.14117	46.47466	157.81424	38.30611	46.83103	57.50276	30.12111	87.35423	98.10087	79.64349	44.72393	140.40486	NA	NA	60.32534	7.59547	37.13707	26.49799	34.45257	25.81873	58.61997	35.53002	124.27954	113.94381	46.69077	127.71071	NA	4.12889	1.57669	34.94737	7.81492	66.32547	128.65256	63.43725	4.60486	4.00601	0.98511	10.53174	88.18337	77.81218	45.15329	402.28798	8.22537	5.65652	19.59044	1.54999	1.20223	3.86409	27.44761	10.73953	53.21582	24.47637	1.82046	4.22708	3.95865	5.90901	22.76236	33.2345	9.64597	8.13297	4.06923	NA	1.56121	110.12187	57.83792	95.89925	188.24192	1.98093	0.94015	2.83337	4.98271	2.1501	5.7763	10.15952	66.19414	55.36492	61.71859	173.48056	53.64139	104.42898	16.324	16.79713	7.45658	21.45524	23.1049	13.43818	3.48025	NA	0.68545	NA	6.9306	58.7146	76.16084	11.57688	71.88793	98.58176	604.02559	461.98776	22.19146	17.59341	8.05626	2.87516	1.72443	10.09374	1.85128	0.84846	13.63834	17.78285	156.03558	117.73038	195.31146	15.52839	53.11959	0.76084	2.07903	196.47011	165.65886	21.55313	298.82846
ko:K00022	NA	NA	0.51809	NA	NA	NA	NA	8.66632	5.28699	10.88001	2.19531	NA	0.53735	2.32545	8.96813	NA	NA	NA	NA	0.52748	NA	NA	NA	NA	NA	1.01857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08002	1.05295	0.52715	1.00815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52401	NA	NA	NA	NA	NA	NA	5.27447	0.44511	NA	NA	0.53099	NA	NA	3.06566	NA	0.55963	3.13838	1.1108	NA	NA	NA	NA	0.51867	NA	NA	NA	0.52349	NA	NA	NA	NA	NA	4.09123	NA	NA	1.28973	NA	NA	2.06159	NA	NA	NA	NA	0.42704	0.64708	9.71661	0.65966	NA	NA	NA	NA	NA	1.06591	NA	NA	NA	NA	NA	NA	NA	NA	1.35569	1.24473	0.68571	NA	2.54286	NA	NA	NA	2.56911	NA	NA
ko:K00023	424.49323	419.41687	3047.37408	984.51892	232.76062	1649.57715	447.86116	400.89656	782.75486	522.25644	442.20308	491.06788	1195.31332	230.83225	642.62799	1283.54791	709.35384	663.0964	2320.47632	1482.13762	2302.03272	1139.22479	72.65448	591.3472	896.39139	495.42226	595.54332	1068.81841	535.68306	961.42176	1199.68759	751.22928	1352.53815	393.37835	1714.74566	1288.82092	456.8129	380.90924	527.12924	1102.83382	670.3563	454.32525	444.42492	483.68102	1391.81359	1451.33694	314.47195	396.23355	2254.95616	174.63351	46.08761	221.66116	929.85701	525.72599	2028.20527	947.83394	758.94308	423.08831	871.14547	1579.13932	817.02939	536.20122	650.65008	596.55786	437.88964	218.54717	334.11786	687.65493	13.47674	132.81364	489.11703	292.08546	470.34544	489.67236	269.99034	1062.59025	1600.57397	531.44279	183.62503	917.67241	1607.52755	941.33934	2751.93086	1276.26586	1282.1348	949.23547	1487.7375	1058.10687	1054.74132	372.41282	776.00977	610.22906	668.57908	1403.88374	1756.38749	1912.32648	811.36749	345.15738	202.50485	317.35479	131.9842	700.24824	1206.81364	4265.35864	2715.61605	247.87094	478.33411	1628.89952	735.06263	457.77967	562.33976	325.28799	121.41937	1234.9735	681.53465	1165.83029	1139.75405	1462.25941	676.25173	1850.63087	428.4411	917.51019	980.13451	871.3879	254.51348	1455.37151
ko:K00024	6670.62055	2862.79747	20204.71927	5376.28676	1538.18524	8065.72449	2053.36813	2913.54231	6663.72841	9812.61858	6735.58158	2756.54037	4433.04911	1840.39412	4281.27361	5159.14236	2681.64913	2539.81856	9515.88069	3861.09317	5103.13739	6664.25774	688.5002	3878.96798	5246.79949	4221.95616	5370.33408	12050.3216	5030.68189	3627.0362	5486.53264	3906.69109	6098.29839	2794.03676	7265.45639	5528.04469	5449.31299	2756.72604	3933.06058	12455.65365	5892.518	2857.29704	2302.18921	4434.91322	8834.58937	8694.25937	2268.14371	2448.20184	8679.69562	1956.24711	2844.20417	5441.61516	4370.81447	3978.57077	17122.83015	11038.5823	5589.07753	2988.70238	5324.38566	2225.63119	3371.83092	1982.32977	3098.7881	7004.23097	3020.88884	3010.24344	6252.79307	12306.29478	388.17034	1702.34598	3860.21009	2475.37179	3512.87499	4332.98095	2656.75245	5166.3022	6978.30283	1407.10513	472.781	2994.54131	6429.58397	4527.63075	15785.1781	7016.79222	8200.58785	7222.89016	8820.68174	6319.6185	6653.55408	2579.57028	6705.88894	3125.06318	3792.44558	7448.61492	10077.845	7200.07632	2772.539	4545.65066	1884.95403	2992.19762	1498.54537	1705.28828	2649.78991	7936.74888	5449.28317	1975.83732	2349.90427	8729.62008	3867.37772	5542.52099	3025.01391	2533.11502	925.21465	8678.3629	4042.68125	3483.06951	4184.92257	6303.96298	4633.89571	10953.30333	2192.53529	4716.24287	4059.22288	2965.95558	2214.92861	6698.33825
ko:K00025	NA	NA	NA	NA	NA	NA	NA	NA	0.85425	6.35211	0.95746	NA	NA	NA	NA	NA	NA	NA	0.3803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.77316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.7116	27.29799	NA	NA	NA	NA	NA	27.18739	34.12198	1.9029	NA	NA	NA	NA	13.2818	42.18323	1.22346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ko:K00026	0.29168	NA	NA	NA	NA	NA	NA	NA	0.85425	4.81029	0.95746	NA	NA	NA	NA	NA	NA	NA	0.83503	NA	NA	NA	NA	NA	NA	NA	NA	0.59142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29495	NA	116.5569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.73955	NA	4.68813	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7916	8.46773	NA	NA	NA	NA	NA	7.82578	27.64995	NA	NA	NA	NA	NA	6.03457	39.45634	1.64625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
