feature	fefifo_8001_2_49__shotgun	fefifo_8001_6_2__shotgun	fefifo_8001_7_23__shotgun	fefifo_8002_1_59__shotgun	fefifo_8002_2_58__shotgun	fefifo_8002_6_111__shotgun	fefifo_8002_7_17__shotgun	fefifo_8003_1_54__shotgun	fefifo_8003_2_55__shotgun	fefifo_8003_6_102__shotgun	fefifo_8003_7_109__shotgun	fefifo_8004_1_63__shotgun	fefifo_8004_2_64__shotgun	fefifo_8004_6_13__shotgun	fefifo_8004_7_154__shotgun	fefifo_8006_1_72__shotgun	fefifo_8006_2_77__shotgun	fefifo_8006_6_6__shotgun	fefifo_8006_7_164__shotgun	fefifo_8007_2_68__shotgun	fefifo_8007_6_11__shotgun	fefifo_8008_1_85__shotgun	fefifo_8008_2_76__shotgun	fefifo_8008_6_22__shotgun	fefifo_8008_7_153__shotgun	fefifo_8009_1_93__shotgun	fefifo_8009_2_81__shotgun	fefifo_8009_6_159__shotgun	fefifo_8009_7_201__shotgun	fefifo_8010_1_87__shotgun	fefifo_8010_2_89__shotgun	fefifo_8010_6_151__shotgun	fefifo_8010_7_152__shotgun	fefifo_8011_1_33__shotgun	fefifo_8011_2_104__shotgun	fefifo_8011_7_216__shotgun	fefifo_8013_1_91__shotgun	fefifo_8013_2_125__shotgun	fefifo_8014_2_34__shotgun	fefifo_8014_6_123__shotgun	fefifo_8014_7_145__shotgun	fefifo_8016_1_43__shotgun	fefifo_8016_2_41__shotgun	fefifo_8016_6_146__shotgun	fefifo_8016_7_292__shotgun	fefifo_8017_1_15__shotgun	fefifo_8017_2_16__shotgun	fefifo_8017_6_289__shotgun	fefifo_8017_7_205__shotgun	fefifo_8018_1_3__shotgun	fefifo_8018_6_290__shotgun	fefifo_8018_7_219__shotgun	fefifo_8020_1_82__shotgun	fefifo_8020_2_83__shotgun	fefifo_8020_7_193__shotgun	fefifo_8021_1_26__shotgun	fefifo_8021_2_21__shotgun	fefifo_8021_6_285__shotgun	fefifo_8021_7_288__shotgun	fefifo_8022_1_42__shotgun	fefifo_8022_2_5__shotgun	fefifo_8022_6_208__shotgun	fefifo_8022_7_254__shotgun	fefifo_8023_2_30__shotgun	fefifo_8023_6_183__shotgun	fefifo_8023_7_291__shotgun	fefifo_8024_1_99__shotgun	fefifo_8024_2_131__shotgun	fefifo_8024_6_248__shotgun	fefifo_8024_7__shotgun	fefifo_8025_1_27__shotgun	fefifo_8025_2_20__shotgun	fefifo_8025_6_213__shotgun	fefifo_8025_7_220__shotgun	fefifo_8026_2_60__shotgun	fefifo_8026_6_276__shotgun	fefifo_8026_7_255__shotgun	fefifo_8027_1_18__shotgun	fefifo_8027_2_1__shotgun	fefifo_8027_6_283__shotgun	fefifo_8027_7_218__shotgun	fefifo_8028_1_25__shotgun	fefifo_8028_7_199__shotgun	fefifo_8029_1_97__shotgun	fefifo_8029_2_98__shotgun	fefifo_8029_6_194__shotgun	fefifo_8029_7_195__shotgun	fefifo_8030_1_121__shotgun	fefifo_8030_2_124__shotgun	fefifo_8030_6_251__shotgun	fefifo_8030_7__shotgun	fefifo_8031_6_272__shotgun	fefifo_8031_7_258__shotgun	fefifo_8032_1_29__shotgun	fefifo_8032_2_28__shotgun	fefifo_8032_6_271__shotgun	fefifo_8032_7_209__shotgun	fefifo_8033_1_4__shotgun	fefifo_8033_2_14__shotgun	fefifo_8033_6_256__shotgun	fefifo_8033_7_178__shotgun	fefifo_8034_1_114__shotgun	fefifo_8034_2_232__shotgun	fefifo_8034_6_198__shotgun	fefifo_8034_7_181__shotgun	fefifo_8035_1_168__shotgun	fefifo_8035_2_257__shotgun	fefifo_8036_1_169__shotgun	fefifo_8036_2_170__shotgun	fefifo_8036_7_321__shotgun	fefifo_8037_1_119__shotgun	fefifo_8037_2_228__shotgun	fefifo_8037_6_243__shotgun	fefifo_8037_7_303__shotgun	fefifo_8038_1_116__shotgun	fefifo_8038_2_224__shotgun	fefifo_8038_6_249__shotgun	fefifo_8038_7_305__shotgun	fefifo_8039_1_226__shotgun	fefifo_8039_2_166__shotgun	fefifo_8039_6_235__shotgun	fefifo_8039_7_329__shotgun	fefifo_8041_1_207__shotgun	fefifo_8041_2_211__shotgun	fefifo_8041_6_320__shotgun	fefifo_8041_7_317__shotgun
AA8	0.187	NA	0.15676	1.72986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.17736	NA	NA	NA	1.02698	1.11442	NA	NA	0.49737	NA	NA	NA	NA	NA	NA	NA	NA	2.64571	0.68633	NA	NA	1.18889	NA	NA	NA	NA	37.05454	2.57851	1.47374	NA	3.07093	NA	NA	NA	1.92293	0.20391	NA	NA	0.48551	NA	4.41591	6.28346	18.9546	7.10002	0.47946	NA	NA	1.02893	1.14938	NA	NA	NA	1.24643	0.25379	0.22613	NA	NA	NA	0.19763	NA	NA	NA	1.75618	NA	NA	NA	NA	NA	7.20121	26.6991	18.6593	5.75702	26.89087	41.341	0.41028	0.16659	0.95867	0.31846	2.9295	NA	NA	NA	NA	NA	0.8548	NA	0.16885	NA	NA	0.3047	NA	NA	0.50796	NA	0.14813	NA	NA	NA	NA	0.66841	3.30982	1.08112	NA	NA	0.27732	NA	NA
CBM10	1.49535	0.85422	0.50717	0.48194	1.21871	1.3337	NA	2.32	3.03412	2.91313	0.95886	NA	0.95281	NA	0.20309	10.89427	5.95113	0.84753	1.61856	1.24427	NA	0.35842	NA	2.09926	2.79154	NA	0.37711	0.16176	NA	0.61715	NA	NA	0.36286	1.28189	NA	1.0415	NA	NA	0.77053	2.0794	0.52919	NA	0.758	3.86932	2.77868	NA	1.06233	NA	NA	1.13414	NA	NA	NA	NA	0.16298	1.9707	NA	NA	NA	0.68234	NA	1.70513	2.48997	NA	0.57474	NA	NA	NA	NA	NA	1.76052	0.80651	0.53745	2.2111	2.35237	1.27036	4.59638	NA	NA	NA	NA	NA	NA	0.62479	NA	0.28217	1.28696	0.27577	0.76599	NA	0.34978	NA	0.56637	2.27552	1.4981	NA	NA	NA	1.01105	2.15192	0.50304	2.04846	0.7915	0.27655	NA	3.2181	2.37177	0.22729	NA	NA	0.63381	8.52129	NA	NA	NA	1.47356	NA	0.43457	2.0814	NA	2.41345	NA	0.69374	NA	1.18827	0.44825
CBM12	16.31128	14.9434	13.69355	24.09711	18.69693	47.83343	23.94056	80.23158	28.18553	63.01753	18.97715	83.94591	75.3117	140.92952	105.47003	71.55987	35.7573	87.10891	36.89532	9.57028	8.85686	13.41893	3.38813	3.77867	10.81633	6.87116	5.56805	7.42239	13.38813	4.5584	0.7458	6.38443	1.64496	60.77832	11.1527	20.25601	27.5755	40.87467	183.60535	202.97725	111.45133	36.46549	17.88808	80.22344	160.18122	23.45104	22.70978	5.05384	10.20094	1.95099	NA	0.62421	1.73078	0.78046	1.29299	13.99899	11.16547	20.54932	7.31591	38.5463	52.5271	28.95355	11.27725	22.724	67.31403	10.89586	11.19953	5.00489	29.41371	59.29954	50.91911	51.83651	64.40198	57.79924	5.9444	16.96523	12.8085	3.25496	5.53525	14.06001	5.54303	12.0222	6.7008	37.09696	25.8661	15.93072	53.00943	109.40667	15.6126	26.57623	37.44834	111.78509	83.82262	31.98199	30.16304	11.23222	4.22625	42.73639	163.25663	178.14198	200.04774	146.92547	26.23893	70.88734	81.22884	26.69173	79.21173	4.66972	3.93807	0.77443	4.64589	6.68266	14.27755	21.27344	11.29892	13.30625	14.84017	7.06412	25.44046	23.39457	4.12644	6.8429	38.87431	89.28208	67.07685	11.31389
CBM13	125.72699	188.12321	228.66822	146.44658	118.07247	149.27891	151.09278	140.55456	123.96295	151.67094	97.37887	91.64391	104.00335	122.76591	165.74889	299.9758	231.87705	240.5352	268.40282	105.00861	134.37035	93.82943	99.51068	80.79413	78.86583	198.99014	194.97977	163.31567	210.78385	284.89706	246.7341	274.79646	249.73127	228.823	222.0616	138.33655	180.97142	199.72463	338.68248	163.27954	284.28244	124.58809	144.51807	140.79287	154.921	177.55956	255.66067	158.73649	182.36235	146.97939	186.41525	165.73656	83.54769	72.23358	102.72056	166.6582	128.90706	211.91496	110.20396	160.14769	126.8038	132.22135	163.17448	244.07045	222.06852	261.07597	84.50345	125.1504	156.21581	114.63054	246.61168	113.85704	136.03164	127.39438	198.69166	177.61073	150.32307	119.88128	133.92485	121.04661	144.02915	138.9085	62.94612	99.63992	146.38445	148.26539	131.58773	115.13774	118.1892	129.13128	144.56505	117.98686	140.82136	108.79713	115.68936	105.16066	66.04766	122.71188	111.23357	165.02053	204.77685	226.13013	214.57281	244.05663	293.85086	221.25723	216.8233	217.40408	148.01873	133.31061	205.3568	252.15304	222.95703	180.37154	150.52889	191.94387	120.65703	157.72236	137.42181	116.80298	126.61284	57.33927	81.95824	139.6839	108.56569	81.23627
CBM14	NA	NA	0.48636	NA	NA	NA	NA	NA	0.45345	0.08048	NA	2.10464	0.41533	0.40232	0.61969	0.42668	0.42969	NA	0.11774	NA	NA	NA	NA	NA	0.09996	1.67962	2.56433	2.50545	2.66945	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50381	0.51756	0.08772	NA	NA	NA	NA	NA	NA	NA	NA	5.93242	0.30738	0.48016	NA	NA	NA	1.53835	0.5368	0.30398	0.5116	1.41716	0.23353	0.37163	NA	0.45813	NA	0.53738	8.69787	4.36253	NA	3.25986	NA	NA	0.23427	0.19134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10375	NA	NA	NA	NA	NA	NA	NA	3.12521	1.72506	3.97809	2.1933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41389	NA	NA	2.49034	2.58121	2.07186	2.73546
CBM16	0.50394	NA	0.22527	5.18161	2.25887	2.06353	11.23219	0.0691	0.09923	0.07036	0.08422	2.3168	1.80781	1.74452	0.93636	0.01677	0.03379	0.02377	0.03703	0.22789	0.46692	0.98719	0.74738	0.60178	0.5464	NA	0.09604	NA	0.06055	NA	NA	NA	NA	0.32648	0.07769	0.42993	0.10053	0.25848	0.24549	2.16869	0.45816	0.5147	1.19108	1.18881	2.75423	3.98803	6.47262	1.04812	3.24201	0.31097	NA	NA	1.04947	1.52349	0.49471	0.10541	0.37886	0.50991	0.5687	0.25948	0.28308	0.64204	NA	0.03718	NA	NA	1.78366	0.55526	NA	NA	0.4084	0.20464	0.24561	0.23174	0.08592	0.14373	0.69484	0.7731	0.75237	0.83351	0.10521	0.1414	0.19898	0.19486	0.2552	NA	0.06555	0.45599	0.14668	0.73724	0.08942	NA	0.05727	NA	0.1013	NA	NA	0.13037	NA	0.09211	NA	3.52293	1.62623	2.19634	2.97701	NA	0.15101	0.10631	0.19586	0.03928	0.80968	0.4708	0.35516	0.26819	0.45451	NA	0.03843	NA	1.12368	1.3745	2.81509	0.18395	NA	0.6542	0.15132	0.09366
CBM2	51.95444	80.16575	110.01669	22.89578	37.45864	19.54088	39.31348	59.14903	84.63902	71.66138	27.50529	42.25891	50.16096	63.07221	117.64734	74.56249	72.38454	86.61739	79.41944	39.86251	26.53455	42.52225	46.71342	34.99622	30.45806	66.27169	70.90031	47.1156	73.93868	70.09791	39.81802	65.74851	38.85487	89.62839	81.28921	62.61697	41.05872	77.84693	91.12547	23.12878	57.25344	72.70402	126.02784	30.80637	130.20754	24.96289	38.44144	45.1945	42.96771	53.98122	115.31015	78.52074	13.38485	10.31449	55.84001	32.24833	40.84788	53.05562	36.14028	31.82713	39.81361	68.17283	61.05509	45.9167	30.99397	34.34842	11.54165	11.34745	48.52929	57.95644	31.10384	33.23386	40.45901	39.6853	59.82508	50.06766	89.79027	27.821	26.21627	39.25972	47.98517	24.69354	25.17473	39.47173	37.12851	52.14744	43.5086	62.37639	76.45911	79.711	81.52814	64.2826	75.85492	23.43577	17.64041	19.61779	18.10469	35.93715	31.8658	58.49596	73.39985	24.19874	34.09145	23.44248	28.05073	61.59975	42.88539	32.10553	30.25345	50.02322	48.32976	72.09675	46.62353	64.38801	39.71907	69.40891	59.19526	75.01575	23.71166	23.98349	27.82265	25.74608	36.96243	20.80556	39.12902	62.83455
CBM20	250.48029	190.62347	162.24609	201.2084	149.24499	146.06144	130.40079	140.53257	196.55193	179.99226	319.69179	189.72513	149.28533	143.30976	66.41628	137.32277	138.55301	81.0217	132.53887	204.74754	289.23904	199.65782	142.15493	359.27446	160.15493	149.69844	164.5526	157.00247	147.56596	207.40677	230.14361	209.55981	220.42911	157.12543	108.29777	198.95046	246.92929	127.00554	110.94591	167.92095	105.23382	56.06058	58.50459	132.50273	38.90049	111.79353	165.60257	178.65026	212.22696	182.27645	238.17386	285.62145	188.21134	127.84903	301.07998	306.72162	339.77796	176.96042	301.30268	244.59148	168.3119	143.22135	157.0329	362.88322	196.5447	419.64886	256.74943	288.58854	211.01692	127.50797	40.57312	156.51054	157.92121	156.9353	121.46383	154.0709	98.01901	261.03194	60.45784	222.01083	229.98116	135.01155	237.6426	191.25696	210.48199	173.30628	187.65048	252.98489	269.28444	213.56713	208.33221	156.04858	144.64096	200.35559	190.83553	199.39806	165.96764	199.44357	73.95266	104.95869	59.01832	106.20031	163.90744	170.19333	111.05678	85.35221	116.86253	196.56898	234.51904	280.73038	180.17712	139.42096	155.4482	198.37512	218.14833	168.58573	99.22744	194.70158	186.35728	262.91277	297.39139	283.59478	186.53851	163.57879	195.79104	189.93776
CBM21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39827	NA	NA	NA	NA	NA	NA	0.33114	NA	11.04618	3.79176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29337	NA	NA	NA	NA	NA	5.47584	0.17684	NA	0.35774	3.44028	2.31206	0.26306	2.44763	5.65468	NA	NA	NA	NA	NA	0.07245	NA	NA	NA	NA	NA	NA	NA	0.15019	NA	NA	NA	NA	NA	5.52519	10.2427	NA	NA	NA	NA	1.0333	0.90487	1.95555	1.8961	NA	NA	NA	NA	NA	NA	NA	NA	5.56149	0.65509	0.29631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CBM22	20.46031	49.7175	84.10803	13.95002	8.9688	42.02443	33.22331	9.84285	11.85278	13.70143	10.53142	28.21821	26.33979	34.17253	60.79502	86.34274	54.66254	68.1452	64.82506	8.39085	3.49212	30.41294	43.45825	38.72865	35.23009	51.96871	57.13988	37.80733	32.78783	41.53099	25.63202	33.53763	34.46461	60.77025	100.99154	19.34491	75.85206	39.86089	47.28237	17.95524	42.27455	10.17758	28.4898	5.13039	23.92659	15.66991	13.51819	14.80099	11.25173	37.4829	86.38176	64.11603	19.73088	23.35486	28.26352	38.2768	42.97782	32.19242	20.0184	48.3073	50.18801	53.86554	76.62792	36.62813	74.14717	40.62887	4.10854	32.31988	34.41895	26.35722	29.03604	15.81184	16.27279	12.29574	74.93227	35.85764	27.48242	5.89829	16.94306	26.42219	31.76443	62.87007	5.41194	25.24957	44.56075	61.47569	57.7279	18.13468	26.04724	39.36545	26.53214	37.8336	50.16351	5.69174	9.46114	2.52626	4.69426	44.084	22.18954	55.2676	94.4696	12.44444	31.49862	22.71374	36.59887	102.47028	108.95505	43.69117	21.53308	47.83601	41.18248	23.77251	44.35347	38.34848	43.31172	44.17136	50.31313	92.70282	14.20442	5.94182	5.65129	4.28374	29.50046	21.61797	37.63002	36.79393
CBM23	13.93848	27.33966	43.49941	0.65793	NA	2.99662	6.47943	26.19344	35.37759	25.94371	11.84571	12.73462	10.95211	26.23813	46.80946	44.58685	50.34257	58.1147	37.22546	15.67287	8.21429	12.28266	16.78789	13.12553	8.2352	23.2459	30.41365	22.00536	19.62737	24.77044	12.09345	24.02079	17.84889	48.78929	53.98761	23.21063	5.77112	47.57073	42.7415	2.00829	24.57275	31.48393	64.10686	11.23572	47.10507	1.89079	3.51932	6.91348	11.21518	18.68647	53.41124	32.60459	4.49128	1.90455	16.06954	14.41847	16.69952	16.2555	12.82356	3.17911	2.93278	6.62391	25.51269	23.36249	11.86126	16.07899	32.02271	11.35165	15.25154	18.11801	9.33203	5.13275	12.82977	12.74615	47.22046	16.58851	25.02467	0.47847	5.15237	7.57867	5.56534	10.38519	2.22859	10.34591	12.93771	18.66665	17.87792	24.0041	23.70201	20.42578	21.80517	7.83321	8.09768	2.0168	6.39347	1.35941	3.67055	23.79746	11.10262	26.2398	28.05809	9.54682	9.704	4.99306	11.67945	27.53145	16.02571	16.7423	13.60666	20.18517	24.20889	21.54726	25.84613	17.24575	16.73976	14.01728	20.42444	35.91381	6.99678	3.98346	3.20781	2.80785	2.86446	1.28974	0.24939	3.95038
CBM24	0.80749	NA	2.29168	14.59003	10.39964	14.12291	12.48843	2.13495	4.27799	4.6645	1.78679	10.21452	4.46212	4.44568	7.02676	10.78137	6.75252	10.5436	6.87101	NA	NA	5.69854	6.09863	1.33603	4.50572	1.91411	2.96119	5.36227	12.35572	10.02722	10.63504	13.74503	11.88208	5.26124	12.16496	3.07985	10.60182	19.51055	5.21649	7.60708	6.34196	1.46766	6.54916	NA	1.30275	13.26676	17.62047	6.58783	6.11736	4.49875	0.97045	2.77924	4.24454	1.39621	1.89858	4.37771	2.88109	3.63	1.87173	4.02004	9.47359	1.10549	5.41568	5.18713	5.13105	2.73793	NA	8.58872	33.33142	19.96662	7.19157	2.20677	5.37319	3.9048	5.6616	12.34397	7.81161	4.77272	0.91172	6.29532	2.77448	13.84734	8.60842	1.44149	3.17644	1.92281	1.48245	6.42133	6.15488	9.0422	8.20177	13.69499	37.52069	5.34611	4.73627	3.22194	0.79513	11.15588	6.00563	14.27063	15.56916	8.3577	17.67153	6.68043	7.01083	5.00414	6.4597	8.19322	5.75134	5.12661	3.08876	1.99555	2.75251	3.21587	11.31048	4.7696	2.94185	2.05698	13.7981	12.27347	10.01294	4.71943	5.10592	1.08657	3.28982	2.95844
CBM25	93.12565	190.11341	149.88097	4.62622	7.70642	7.16453	39.33044	29.30478	10.71106	17.70805	6.88781	3.01661	13.13292	10.87394	20.08577	74.47758	43.27455	44.64862	60.2798	3.04249	0.61081	24.511	45.24954	10.13061	27.00006	1.75764	1.63009	8.24276	6.21127	0.58286	0.10358	NA	0.43959	24.61428	30.21606	4.65829	15.95058	17.19146	25.79524	30.30475	46.5063	0.33508	1.71802	NA	0.52531	48.73766	340.53152	24.69365	40.40448	5.84819	17.86827	17.52368	1.98319	1.71464	1.50246	14.9536	7.19202	25.0623	11.82971	6.93406	9.5803	16.92952	18.54236	9.93485	24.15184	9.6147	8.64742	13.25395	NA	1.18849	5.3961	0.74627	4.09323	2.36277	4.67081	9.48317	88.18665	4.64015	NA	1.09294	1.15603	7.95239	8.74853	5.53304	1.1783	9.2343	8.98773	11.16945	52.26614	4.01315	61.53231	2.70721	4.53602	1.98751	0.55986	1.93947	2.76269	NA	NA	2.19535	1.15564	35.52965	12.00083	11.30872	33.18197	34.45818	12.48667	25.08499	8.63835	2.99255	7.93611	67.12986	92.75134	70.50577	2.48205	6.26993	7.84769	5.53367	1.58821	3.68324	1.98274	0.7128	2.26418	3.35309	1.36491	2.9751
CBM26	59.47172	264.74303	192.79274	19.92808	35.15181	153.11809	358.36673	3.89106	7.53854	69.6632	37.91236	40.18108	183.08537	82.13303	61.29335	82.88073	147.23965	108.05399	92.1823	31.59432	261.62329	109.24864	78.6723	64.35034	45.90629	0.60576	1.856	53.02962	19.40243	39.91066	66.41226	18.09493	32.61527	56.29462	84.3245	23.98427	66.83418	54.39881	116.8764	38.56413	158.64973	127.42986	154.56451	24.52739	25.54252	34.6348	241.36483	27.42397	31.66577	40.2875	40.02782	16.8044	12.36486	55.37717	23.5431	46.03126	34.24147	28.22973	11.84611	77.45274	61.58199	81.59518	61.14377	68.51767	79.96407	50.63735	15.01599	39.30986	49.92591	53.04114	2189.71975	432.4938	258.75053	184.5836	35.22193	31.51391	190.45483	72.62	591.94044	3.82091	3.49628	21.16621	7.50389	72.53329	45.75507	73.68298	47.99428	30.1862	62.75144	0.23698	0.19208	27.53617	20.2059	43.27062	41.29928	17.67092	20.38801	24.69476	93.8823	128.76516	75.12773	115.41639	30.36499	35.03968	57.78388	84.10969	320.26017	31.92096	44.41953	61.04639	73.84606	163.27234	99.4123	60.7975	64.99367	31.50907	33.0631	37.79471	75.68206	23.50131	50.71118	22.24828	47.08956	15.18884	18.59402	3.20321
CBM27	0.36168	1.86023	3.24548	1.46879	0.11079	NA	NA	1.47985	0.73113	2.50712	5.68252	4.59993	2.871	2.50874	8.45895	18.99641	20.40796	37.27894	24.45433	0.06958	0.51336	7.86737	19.15043	7.27486	4.85902	14.11638	16.6062	15.05856	12.97747	3.72449	4.93641	1.52406	4.46149	6.63047	8.41282	0.18563	NA	NA	4.38379	0.52774	2.41809	21.7261	36.98233	8.35506	21.47357	0.88554	0.09785	1.43131	0.89977	12.90564	6.50787	4.04913	0.05644	0.05043	0.12602	2.41421	3.88018	0.75854	2.75619	0.11785	1.08876	4.41379	15.88729	11.47547	14.5584	16.45255	32.82627	14.07961	8.74004	3.25575	2.68032	1.43608	0.72387	1.54603	29.20423	10.17516	3.32927	0.62171	0.36406	3.37629	4.17205	1.81709	1.22241	1.54628	3.90031	4.41477	2.82628	5.00042	9.12008	9.52895	4.08346	2.81352	4.1436	1.58617	6.16334	0.55703	1.14921	19.96138	7.63955	14.91331	15.51304	0.34366	2.49935	0.49743	0.31898	22.20787	8.16889	12.02812	11.73009	5.55746	5.0844	0.57727	15.37372	9.22692	8.80093	10.62435	15.08544	18.43575	4.67596	2.07379	1.08359	1.0615	2.2506	1.03214	NA	3.28227
CBM3	22.76008	18.16522	30.51148	0.40624	1.36042	7.0087	25.41457	3.68722	7.08503	4.7005	1.07739	8.67972	13.61302	3.28122	14.05467	34.80435	36.24024	21.41185	13.83593	20.23673	0.99087	5.96232	5.9114	6.10576	4.41547	27.45285	30.5986	17.47632	19.37675	24.59812	8.69237	27.05565	24.29061	65.00527	84.33119	31.34846	18.20037	25.04981	21.90712	4.40302	10.22187	11.28651	32.56018	2.85546	32.63157	1.66051	5.28803	5.09019	9.88006	20.7202	90.36192	56.46795	11.20336	4.64062	26.85392	16.34153	21.74773	13.67642	9.91861	2.33293	4.61942	7.76825	28.75026	27.16519	70.41131	34.43383	NA	0.42309	2.77762	4.28828	1.78815	1.95197	3.23372	8.09254	35.49691	15.96976	10.58589	4.79406	NA	2.48436	2.18757	21.19947	0.03472	18.86642	17.98798	24.94681	22.09972	9.77178	15.01916	12.03174	11.0016	9.28109	14.56525	2.3002	1.82476	0.17576	1.59184	15.63573	6.63846	29.07887	39.44249	2.42544	14.75872	5.89399	16.46916	24.31554	27.93551	9.39721	5.25483	39.6302	41.20018	24.71447	18.60623	14.85667	13.44732	9.65642	11.15866	28.27108	2.50115	3.8187	3.2481	2.31265	1.45685	0.26632	1.60883	16.28273
CBM30	NA	5.12435	8.28837	NA	NA	1.10906	3.33947	NA	NA	NA	NA	0.96566	1.33394	0.1846	2.96513	NA	NA	NA	0.10805	NA	NA	0.4301	7.17486	2.50059	1.02314	3.63767	5.2795	3.10575	1.69588	2.71259	1.22769	NA	NA	5.64031	9.43655	2.9361	NA	NA	NA	NA	NA	NA	3.11471	NA	1.14717	NA	NA	NA	NA	NA	NA	NA	2.23984	1.63395	1.82539	2.30753	3.69446	2.37108	1.05631	0.21674	NA	1.02308	5.60049	7.1818	14.9432	6.11666	NA	NA	NA	NA	0.08803	0.1613	NA	0.52662	6.77225	2.13421	0.73825	NA	NA	NA	NA	NA	NA	1.93414	4.12217	5.69574	2.21082	1.31363	2.52346	1.68692	0.97938	1.80492	2.1576	NA	NA	NA	NA	1.94886	1.21326	1.9877	5.78499	0.20485	3.64089	1.27214	2.48625	5.25623	0.94871	1.13643	0.88413	4.40548	9.12378	4.33621	3.49731	2.79674	5.20008	1.63576	2.95753	6.93936	0.2395	0.23738	NA	NA	NA	NA	NA	NA
CBM32	592.7947	381.39446	367.21879	465.93998	344.80132	339.27857	272.8263	318.75667	405.63299	339.67431	473.35057	419.15204	428.81242	330.02032	207.73643	511.47107	503.06737	283.97968	451.21494	464.24193	684.46801	512.80676	362.8851	559.64408	387.20617	400.35635	444.5933	449.77951	369.04869	530.28333	518.12627	444.62968	498.30129	335.6957	234.44843	407.96909	406.62563	246.25714	254.12891	480.68168	250.5333	292.95137	270.15334	437.77309	221.13774	378.86408	433.89168	403.00983	568.2787	376.44964	359.79542	443.89327	434.5723	329.61505	358.24868	399.78926	488.98008	454.118	541.43956	856.75128	481.11399	396.48059	432.71353	317.38914	357.45225	312.9655	446.51172	594.58554	544.31968	369.25788	346.97125	575.8198	536.49727	565.98081	433.27352	510.97093	494.09258	827.20231	358.0534	679.64152	704.15029	365.74873	378.29181	449.05752	546.51517	433.78152	439.97631	483.98404	458.69791	427.65724	440.34146	346.4918	360.57573	632.24502	699.93152	713.21342	529.59806	458.59039	287.29398	294.20883	217.49069	564.25444	472.57543	576.92859	497.19968	327.50226	473.76964	527.69462	540.87464	536.64637	565.26914	441.78521	477.19878	524.43329	487.68481	404.53956	296.38858	485.08287	397.89054	462.51123	503.91492	541.51302	592.07094	603.85579	750.20451	505.34913
CBM34	122.03146	132.44496	177.60099	104.8399	141.97721	114.35389	160.86497	75.84478	112.70747	95.05941	61.38241	93.78428	87.34299	89.18145	179.74265	138.59335	118.46096	214.51205	137.12257	149.30041	76.45427	124.86106	174.36358	114.02682	96.75585	185.62439	142.28191	122.44439	192.79731	142.26155	167.60744	77.0483	110.30846	139.96611	205.56255	117.05848	95.41305	121.43975	169.68665	106.39062	162.61891	152.66037	189.45163	82.80731	156.23854	164.89404	110.11603	141.13363	119.38304	95.06429	111.01085	77.09521	86.53933	68.46515	80.0321	93.01473	74.83124	110.33907	65.97963	99.54521	146.76428	177.60602	124.91195	75.07746	111.46331	84.58759	161.58408	125.0782	129.08237	107.09106	137.29618	51.2211	81.79684	68.58473	141.84181	104.06491	65.95477	133.6904	100.57845	121.18734	177.52487	211.77772	80.6774	130.89641	111.16615	125.82625	97.00883	69.10429	91.86538	97.86566	92.10813	158.34788	153.66886	141.31887	129.28212	72.4059	35.71094	117.87036	102.08488	156.93484	212.79578	103.79837	112.15043	91.48417	112.19172	322.95514	211.12526	119.6464	94.87404	74.1391	135.99999	108.01202	161.5164	135.80549	80.62423	156.9465	110.145	119.92198	205.47627	130.18757	141.13284	106.97523	122.80134	89.75936	75.05351	90.23587
