feature	SRR13759185	SRR13759186	SRR13759187	SRR13759188	SRR13759189	SRR13759190	SRR13759191	SRR13759192	SRR13759193	SRR13759194	SRR13759195	SRR13759196	SRR13759197	SRR13759198	SRR13759199	SRR13759200	SRR13759201	SRR13759202	SRR13759203	SRR13759204	SRR13759205	SRR13759206	SRR13759207	SRR13759208	SRR13759209	SRR13759210	SRR13759211	SRR13759212	SRR13759213	SRR13759214	SRR13759215	SRR13759216	SRR13759217	SRR13759218	SRR13759219	SRR13759220	SRR13759221	SRR13759222	SRR13759223	SRR13759224	SRR13759225	SRR13759226	SRR13759227	SRR13759228	SRR13759229	SRR13759230	SRR13759231	SRR13759232	SRR13759233	SRR13759234	SRR13759235	SRR13759236	SRR13759237	SRR13759238	SRR13759239	SRR13759240	SRR13759241	SRR13759242	SRR13759243	SRR13759244	SRR13759245	SRR13759246	SRR13759247	SRR13759248	SRR13759249	SRR13759250	SRR13759251	SRR13759252	SRR13759253	SRR13759254	SRR13759255	SRR13759256	SRR13759257	SRR13759258	SRR13759259	SRR13759260	SRR13759261	SRR13759262	SRR13759263	SRR13759264	SRR13759265	SRR13759266	SRR13759267	SRR13759268	SRR13759269	SRR13759270	SRR13759271	SRR13759272	SRR13759273	SRR13759274	SRR13759275	SRR13759276	SRR13759277	SRR13759278	SRR13759279	SRR13759280	SRR13759281	SRR13759282	SRR13759283	SRR13759284	SRR13759285	SRR13759286	SRR13759287	SRR13759288	SRR13759289	SRR13759290	SRR13759291	SRR13759292	SRR13759293	SRR13759294	SRR13759295	SRR13759296	SRR13759297	SRR13759298	SRR13759299	SRR13759300	SRR13759301	SRR13759302	SRR13759303	SRR13759304	SRR13759305	SRR13759306	SRR13759307	SRR13759308	SRR13759309	SRR13759310	SRR13759311	SRR13759312	SRR13759313	SRR13759314	SRR13759315	SRR13759316	SRR13759317	SRR13759318	SRR13759319	SRR13759320	SRR13759321	SRR13759322	SRR13759323	SRR13759324	SRR13759325	SRR13759326	SRR13759327	SRR13759328	SRR13759329	SRR13759330	SRR13759331	SRR13759332	SRR13759333	SRR13759334	SRR13759335	SRR13759336	SRR13759337	SRR13759338	SRR13759339	SRR13759340	SRR13759341	SRR13759342	SRR13759343	SRR13759344	SRR13759345	SRR13759346	SRR13759347	SRR13759348	SRR13759349	SRR13759350	SRR13759351	SRR13759352	SRR13759353	SRR13759354	SRR13759355	SRR13759356	SRR13759357	SRR13759358	SRR13759359	SRR13759360	SRR13759361	SRR13759362	SRR13759363	SRR13759364	SRR13759365	SRR13759366	SRR13759367	SRR13759368	SRR13759369	SRR13759370	SRR13759371	SRR13759372	SRR13759373	SRR13759374	SRR13759375	SRR13759376	SRR13759377	SRR13759378	SRR13759379	SRR13759380	SRR13759381	SRR13759382	SRR13759383	SRR13759384
ko:K00008	1336.59144	790.04503	726.63965	1886.61975	2170.11539	2737.31308	320.7796	415.84605	838.96291	1131.5971	1546.37547	1246.42102	1601.73575	1340.03223	2105.10309	1605.72274	2451.27158	956.62982	1314.3124	700.93642	752.17293	1259.65905	778.88758	1188.58044	1132.6982	828.27708	2456.39068	2520.03552	1291.47754	801.50266	612.99426	679.26832	2267.30399	716.03024	375.00414	1025.53072	1464.27385	858.5944	654.56446	764.22617	892.20287	1046.18161	662.53683	3463.45715	625.32136	525.5377	868.07418	1533.21996	1152.46832	1285.36069	1096.03951	1456.5623	494.15866	965.96333	846.6488	1423.39096	1149.46051	3070.90992	2309.42748	1442.53577	2890.65137	474.86292	605.37401	704.30718	266.9148	1081.15565	1396.22286	683.02992	1235.15769	1151.88445	615.55063	1104.75377	650.81037	890.37438	1628.85658	476.77293	1097.30512	419.95998	217.9102	293.8371	218.51532	454.77844	314.32814	2876.08807	2935.77288	773.96757	1235.00053	1204.7014	3029.63619	797.70682	2355.05998	2815.6142	1256.14956	3885.14661	1477.78141	2157.70563	1023.92032	595.57482	559.31342	3143.23429	2588.33539	1577.13434	1036.88106	1961.74683	1751.38082	1796.46714	2230.45041	2924.71795	2242.34257	402.9719	1507.67345	794.06168	1520.9884	2282.91152	1170.13523	501.64836	547.7041	1424.86442	3971.21633	3187.1645	1139.15777	939.27027	1414.00058	1141.98306	601.34994	1076.84546	1151.30834	1521.01929	1280.82794	218.26786	863.47966	1094.06895	2007.42017	1371.89562	1015.37913	1373.66245	1265.83024	729.17092	1311.68183	1135.17177	1802.64943	607.7631	1106.65996	1388.86149	1060.06393	1575.82801	1061.01565	1215.42877	1529.2982	4285.23859	3965.0872	1632.46824	1068.07392	579.59916	1242.67561	855.54392	1228.78184	664.55512	1286.81739	942.13262	549.69034	566.23763	984.51057	2253.88088	1943.95496	3455.50412	2197.96498	1343.42707	679.08664	299.06324	907.48481	843.03226	188.32643	1146.42424	1217.14194	3277.1485	3270.9649	2775.6551	682.5064	1395.84008	583.41647	989.62696	584.50862	921.30488	3199.3359	3745.31426	1688.37694	1027.46773	1215.37034	1725.54348	2081.41395	1116.56268	1120.02222	3191.95274	3956.28952	3605.31714	3704.00077	1386.78845	2930.80757	4349.04363
ko:K00009	2825.95154	4790.24274	2309.96356	2801.57263	10125.67815	13154.17309	4357.99036	2680.59388	2188.42153	3505.95905	3053.7753	2899.12187	3120.26406	4521.2351	4120.83614	3758.11744	7728.93033	2834.57798	2924.27742	1842.81588	1904.65923	4418.334	3763.99995	4696.00395	2921.59278	3122.21573	9076.48803	8957.55477	2257.14518	3421.37203	2941.6493	2854.3021	4217.98383	2669.0313	2879.08189	3017.61608	3461.28607	2696.33202	3388.79938	2535.74866	3064.84864	2354.94771	2302.70598	6708.94297	7400.71909	8080.74749	2090.8925	1598.61774	2363.92231	2171.91145	2024.69872	4205.29219	3069.29734	2664.2717	3015.69159	2120.04131	2403.84612	10576.56969	6397.78733	1643.54261	1857.2714	3240.62967	3515.24659	5671.1699	6821.86144	2913.42876	4430.17415	3289.214	4724.00336	4531.13411	3177.49451	3012.83126	3418.9092	2863.27333	2494.7441	3910.76291	2464.74513	3079.43199	3318.54631	4005.96195	4232.82331	3754.25657	3838.16057	9925.31351	9860.39201	3005.75481	3159.79214	1442.79117	2345.17364	3408.3532	7112.62667	9856.97768	8976.12372	633.96387	2733.92971	9482.47184	4985.00231	2988.00867	4549.67975	13584.55763	6739.26989	2978.56419	2352.83223	3395.55166	3912.5468	6736.14018	9223.72145	10414.7933	8380.83657	5075.73649	4957.51683	2085.44703	3344.40897	4251.85969	1600.02615	2411.78956	2787.30302	2932.70022	14419.34304	7623.91403	3029.93288	2663.97922	2232.54383	2522.45025	3687.49949	2936.91011	2619.94552	4526.4387	3103.00886	5580.34529	7627.86909	2616.71788	2291.74756	4562.00042	4428.04401	4292.3737	1977.04809	3000.72096	4221.63799	4587.4398	1752.82534	2619.81522	2917.48044	3621.22885	3202.93421	3019.62946	2907.67684	3976.38629	4152.11554	13874.61916	13656.65146	2389.14924	3012.76243	3826.59587	3434.10835	3694.18239	2564.16573	3910.91922	2418.87953	2772.99244	2335.67486	3004.41461	4139.64381	2637.61277	1961.40752	11746.10799	8684.67032	3096.37956	2714.59381	2798.39603	2234.70427	3545.54229	1963.18217	2738.21198	1939.99486	4921.32289	10410.98001	8143.36619	5228.184	3213.67006	4525.68218	4238.85218	1252.2995	2666.8017	9622.93054	11535.18253	2292.66667	1176.34712	2276.26849	3100.79716	2921.8588	3153.52533	3007.15752	12172.22058	12618.24264	10281.08392	11601.36939	2259.71467	10012.59853	13463.38565
ko:K00010	331.08192	300.49667	185.12619	835.56871	176.99948	115.94474	135.33536	120.4172	474.65583	131.10371	435.40625	296.18217	555.89933	421.50504	290.0977	368.47897	263.74593	689.94118	295.18842	29.62562	960.8312	138.72333	437.23727	957.30489	290.11747	228.78507	710.45064	122.71465	379.78399	184.63664	104.00781	111.01373	328.62997	275.92329	193.3668	170.38584	223.1188	309.18778	323.32729	295.31556	163.07298	239.02217	112.90803	176.60568	207.15381	78.61994	193.24289	223.49128	228.78446	422.43575	344.25388	140.36756	214.22278	955.50238	114.3184	541.17499	470.97491	178.10926	191.00491	351.0275	249.39248	265.73446	939.74649	367.99207	585.32942	53.15042	372.61332	248.51841	98.84676	151.22843	459.63722	268.8403	131.7732	149.99005	5030.32514	179.00776	556.25966	119.28507	46.46358	3286.91886	2788.79865	109.87524	92.60489	265.93146	164.0534	339.47131	199.07388	167.48994	1482.92694	531.38658	180.72036	57.35738	253.7243	197.03323	110.33409	280.39637	53.15006	38.41406	637.79506	195.6931	466.10275	47.28035	122.22936	90.60611	284.84499	409.23935	1027.46716	111.65548	52.6189	76.57438	84.63143	85.0698	306.38923	232.49504	1010.87584	241.8216	471.72057	208.68661	124.91017	1060.86858	438.22928	1054.91129	2482.99919	2165.93548	644.78815	105.28353	169.23817	188.87701	108.04583	113.93349	174.32691	218.92165	159.28508	150.10508	92.51419	149.39835	5526.38111	194.79873	422.86528	389.77314	361.25636	38.24268	419.45604	2553.46611	625.02976	368.65554	253.63104	271.73802	135.32035	324.70353	203.15683	284.33793	359.00493	233.38343	226.68251	541.06292	703.60035	137.70671	86.05449	282.49979	18.1575	87.57031	67.21848	318.95314	57.47924	105.91887	525.78892	23.38206	57.91802	623.07346	2036.09125	214.8666	4907.24858	79.96139	55.32302	55.13231	141.89216	326.23136	90.45944	153.01258	120.01163	165.9058	393.02129	306.7683	311.05269	472.59869	335.97703	1022.61064	737.67717	214.83985	65.71164	259.74764	179.26187	32.11519	115.6619	122.38177	86.80318	548.46025	158.25482	273.1603
ko:K00011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47797	NA	0.48219	NA	NA	0.94272	0.93131	1.75279	3.00402	NA	NA	NA	NA	NA	3.07156	NA	NA	NA	31.17095	9.25762	NA	NA	0.86179	4.32799	6.42508	NA	NA	NA	NA	NA	3.85171	2.00436	2.74806	0.41106	0.8095	NA	0.44253	NA	NA	NA	NA	NA	NA	NA	NA	0.89957	1.36081	0.43717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89406	2.16735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.67188	1.24733	0.94052	NA	0.99255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73933	NA	NA	NA	NA	NA	NA	NA	5.14118	0.91515	2.75102	3.30115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46604	NA	5.7457	NA	NA	0.87746	NA	NA	NA	NA	NA	NA	0.94505	NA	NA	NA	NA	1.94223	1.45941	0.92577	NA	NA	NA	NA	NA	3.21622	1.33349	NA	NA	NA	0.47573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4411	NA	NA	NA	NA	NA	NA	NA	NA	0.47865	NA	NA	NA	NA	1.74229	1.30307	NA	NA	NA	0.95615	NA	NA	NA
ko:K00012	4192.79263	5612.24692	4562.76701	5183.25782	6927.42628	8576.52082	4961.85862	3009.66418	3491.34069	5289.3433	5402.59709	4916.85332	4955.4313	3406.40046	3286.41435	5233.91217	9151.05625	3537.59322	5342.67679	4009.43351	4788.43889	5189.09859	7215.46354	8563.30115	4193.57936	4812.6563	8760.90053	8018.83148	3972.17706	3493.14762	3895.9247	4615.03943	6920.3348	4919.08731	3358.66562	5352.97195	5826.89207	3912.04987	4089.52318	7008.18599	6486.95628	6118.8183	5164.42023	6957.82366	8672.45415	9176.29506	3953.07555	3396.0074	4142.17655	3696.74246	4868.70892	4346.3249	5422.21077	5341.59114	5368.74635	5109.40521	5690.5458	6860.6264	5121.48798	5549.80397	8703.15261	3946.46613	4304.15542	5762.14886	4507.30498	5465.39608	4247.40757	4495.71048	5096.23057	5251.37765	4012.28794	4957.87289	4809.42186	6453.03631	6049.68861	4425.76173	10398.10552	6007.82549	7399.17693	2869.01785	3382.1434	4037.65944	3798.33912	5770.23486	6129.84833	5413.87616	5765.12954	8937.7368	7632.85278	6197.95393	4595.74634	5680.8449	7531.31841	1288.94851	5719.8341	7029.0844	5836.02581	3616.92542	4302.37811	9830.12338	6267.45019	7034.5938	4727.01676	7428.12809	5204.81661	5294.89342	6188.46472	8595.83051	6497.06134	4338.49406	9730.08253	5195.06941	5193.59944	8216.52139	6191.90066	6795.02338	5647.0288	5074.7342	7839.6089	7317.84943	5274.73276	3697.87345	4284.88974	6399.18795	6968.06737	4548.24483	4114.53424	10315.1701	5234.89854	6973.03746	7861.28974	5757.97525	6098.4803	7514.55259	5929.35021	6648.12823	4492.96037	5079.44413	4417.16985	6156.7356	2994.71399	5869.73154	6038.73143	6143.28016	4576.90287	5167.75671	5101.76623	7721.09182	8038.04299	7015.848	7114.34857	4319.10303	6344.68167	4144.67122	4468.48847	3875.51021	4424.33212	5387.3695	5117.24257	5296.11661	6975.75513	6698.53384	5575.15575	5939.87572	4234.49145	7829.13881	6557.41381	3147.6046	2448.24031	4436.73198	4572.37137	5214.10612	4293.09316	6082.40502	5553.68679	5035.70614	5530.95723	5969.45986	5777.3325	4368.88076	5028.08602	5376.74305	4096.96103	6225.86361	6480.5723	6242.09206	4014.70744	3476.81892	5711.04118	3356.49605	3823.20157	4849.50035	5369.27508	8167.77047	8710.15034	7955.92601	8258.61018	4405.36411	9418.72001	12987.72664
ko:K00013	2878.77475	4982.23051	2899.44799	5439.44621	4034.30954	4705.22627	5453.05605	3885.50019	2772.06885	3634.5184	5147.13843	3249.63995	4416.20897	3879.69578	3409.89091	3517.13374	5141.90428	4017.34402	3671.55913	2319.88944	3724.46262	5726.93393	4374.72419	5836.96609	4559.48085	5356.87178	4803.53243	4749.74176	4015.85239	3948.1883	4747.75678	4659.85808	5521.66335	4792.65467	3487.53585	4612.55075	5620.80353	4325.92299	4409.9148	4077.44238	4570.06726	4263.58044	3338.50498	5295.98925	5304.87609	5214.90338	4397.38436	4006.78919	3550.53621	3506.33175	3540.86597	4123.89456	4436.86583	4345.68969	4414.94231	4470.60181	4277.15579	5690.91477	4841.74087	3907.44388	6001.32104	3571.62857	4115.64874	5233.34696	4403.57361	6637.62538	4018.90388	5017.5473	5582.28896	5920.60511	4482.90136	5237.97571	4000.5876	4472.97501	4822.29498	5176.23015	5532.12698	4075.76398	4377.25462	4399.49143	4898.94894	5232.915	4543.20427	4153.62795	4553.5498	4569.28685	3989.19265	4615.55146	5957.39187	5047.66374	3507.87232	3750.26986	5726.18642	3779.83672	3408.07766	3873.85594	4748.40785	4129.41324	4471.24156	6535.05695	4892.13101	4572.55605	3949.29892	4215.15696	5619.40278	4209.17807	5447.58195	5337.87805	4828.76405	4708.61263	5946.17879	3177.64227	4849.54258	7486.02667	2805.54076	3465.30886	4279.73547	5234.08455	4802.56732	7130.8894	5549.9941	3816.23789	4073.09933	4585.29957	5535.0219	4438.90665	3677.07489	5964.2093	3063.37226	4598.34469	5839.11122	4507.43428	4287.41362	5431.45089	4871.83432	5698.30016	8040.32319	4429.82993	5329.05797	7200.12288	4232.60972	4002.44915	4981.32917	5639.36759	4008.38851	4653.17285	3958.92412	4768.15837	4873.4682	6093.46845	6918.57454	3271.99922	3973.52793	5233.89935	4257.67673	4041.8141	5267.90654	5984.75937	4561.84681	4866.28154	3402.94882	4795.48887	4762.94103	5807.09838	4018.96254	5585.55248	5162.73259	3603.15336	3620.42678	5002.60483	4696.22867	4888.81073	3598.78182	4393.32236	2410.73074	3029.97298	4008.39722	4334.9916	5407.32952	4517.66566	4870.44298	4573.88842	3200.65565	5079.25556	4257.40062	4909.61263	4290.45271	2493.48842	5007.5949	4069.34141	5971.15541	5374.13266	4644.57409	4253.33767	5668.07114	4556.21071	5174.22964	4451.48979	4589.56896	4937.91233
ko:K00014	3366.68951	4761.08097	3069.37049	7031.93779	4783.72655	5748.63696	5628.59591	3594.21905	3249.8399	4014.1399	5647.0454	4266.11602	4990.0276	4418.54233	4936.8427	4826.00783	6151.41948	5413.51074	4620.64701	2041.38885	3750.48909	5802.95358	4311.97779	5433.54654	4102.89091	4948.8528	5153.24664	4475.79973	4449.06628	4009.54234	4100.02384	4786.57106	6863.92859	4426.58801	3394.89495	4869.82368	6266.49437	5080.93976	4704.97229	6173.0088	4799.70982	4903.90056	3974.93163	6710.94161	6920.4585	6975.51717	5595.95405	4677.10566	3333.48443	3641.04408	4332.05683	4353.88936	4333.29305	4783.52694	4112.66933	5368.40256	5086.82761	5624.17821	4820.6179	3155.74179	5259.37996	4319.4474	4791.56373	5245.39554	5392.28512	5561.71636	4463.52805	5067.44068	4170.54672	4520.86622	4088.43348	5378.5124	3713.36383	4147.99486	4755.97731	4396.15981	6919.23839	3512.01924	3626.27404	7784.83584	8085.53927	4561.5479	4355.69303	4813.65442	5389.4977	4276.1809	4086.62313	7092.60838	6304.59825	5661.80197	4746.9092	5174.27486	6393.98654	5896.64888	3338.34042	5684.85449	5241.21982	3992.70805	4703.08002	9074.79845	5946.80854	4596.69231	4123.10647	4045.26535	5185.20965	4886.91515	6627.26723	5979.78233	4243.55824	4000.49158	4672.19533	3550.24582	5605.97118	8636.38029	4347.86513	4262.77315	5568.62459	6310.00831	5777.40663	7440.52679	5374.62802	4356.88483	4276.67604	4480.3363	4647.88989	4419.59525	4479.94866	5350.91427	3281.41382	5369.73669	7436.30614	5814.42222	4904.63575	5831.27456	4095.99376	5138.47938	5747.81256	4305.72612	6704.51181	7668.31807	6431.46563	3948.85494	6907.19845	5581.12455	4090.70489	5322.55086	4015.29544	4066.38199	3934.81829	6957.8025	7465.99456	4691.52364	4842.33153	5340.8982	4832.7997	4765.90449	5542.96348	4943.48637	4637.81764	5183.32805	3635.82699	4103.94754	4046.1673	6726.49503	3054.85492	6974.32117	5835.71456	3569.1252	3813.91309	3740.31684	3800.07145	5479.36602	3816.29936	3053.96163	2556.58129	3178.88577	4694.7146	5507.12387	4564.02746	4604.67278	4316.57581	4963.51751	4000.90217	5453.08648	5323.08785	6337.78184	5199.77549	2534.77096	4702.01871	2910.74752	3526.67309	5925.19944	5218.28378	5136.50587	6732.36441	6905.86361	7816.53372	5330.7436	5529.17293	6623.85093
ko:K00015	76.60453	73.82192	114.01237	185.35345	156.32916	196.75425	79.02337	119.15934	570.22362	430.74352	425.13717	885.24307	465.52131	193.57913	64.46211	208.51212	274.85496	244.6809	319.0892	349.67311	189.41153	337.3339	139.23431	90.79041	330.53318	511.2866	26.96156	223.3784	509.10314	393.14028	219.79016	334.67112	531.29367	355.54388	188.83915	243.00531	461.09999	418.82966	370.46638	137.46125	288.14139	411.67635	290.57936	90.20895	129.11631	53.46287	269.95503	236.28485	210.62632	177.25964	400.95634	682.12009	128.11914	275.0723	69.51652	526.05651	721.96115	261.25716	168.10595	1031.86946	1751.10822	105.70925	112.128	353.35576	31.90432	93.8872	284.38273	271.37557	650.4981	653.49622	275.60346	672.6812	257.88844	727.83789	79.9025	105.89613	448.43038	281.46878	102.51426	214.88083	195.94574	205.23554	243.35668	68.60848	59.86253	536.01317	303.55128	422.60182	231.71917	227.33038	46.73638	27.71038	118.76358	297.67883	239.55815	89.75386	195.99662	218.46356	257.93112	69.01047	197.17092	195.64028	207.78857	429.36146	500.32945	77.24297	84.26948	185.43337	147.01418	159.29147	307.72908	98.85707	325.95457	195.35515	175.63987	323.80387	136.02533	62.98289	79.66185	788.28122	203.8107	258.1952	374.69025	173.32988	247.80714	165.03844	299.78537	552.19311	391.98534	65.21888	236.02535	217.7397	344.1311	271.74952	320.38527	865.23018	42.60857	224.42368	294.92222	492.55175	233.41233	302.84791	886.40162	104.83494	5.90935	567.12845	714.41945	98.09697	110.51275	74.86647	64.65738	168.19783	161.86726	1791.73652	293.20361	180.01481	81.41652	253.97007	381.47076	199.34069	367.52319	271.28903	136.09903	441.86115	948.94827	324.81749	108.75	355.34416	24.70972	248.89182	201.28717	231.88224	77.94472	591.72757	207.21251	12.98528	5.08067	181.09837	120.36304	137.47421	127.92957	219.63547	303.38539	281.45072	88.69896	55.98895	217.38012	0.13777	4.12586	134.8482	206.42953	361.5719	523.76652	7.14548	39.30194	46.25714	46.96952	179.19201	157.58641	52.79369
ko:K00016	1796.79622	1194.36864	932.70106	4592.26658	1221.66866	1013.51073	566.87138	527.99991	1351.68329	1051.68012	2036.30894	1368.72104	2181.20352	712.72341	971.41057	1416.91394	1316.1054	1921.55404	1566.45544	456.40459	1784.44686	1016.82601	2018.57492	4217.18676	871.10362	1592.23341	697.30841	506.76371	1836.7474	977.11535	751.49679	1247.6445	1789.54586	1680.09125	763.22768	1377.88869	2121.06596	2178.89685	1300.8332	2109.59672	1401.96914	2628.14705	1636.83682	1006.35089	948.8009	664.78527	1829.32706	2447.97147	1350.3861	1777.26223	1759.08334	1397.56416	1224.8631	2703.88221	1140.90544	2739.25557	1822.21434	1031.78392	1480.1529	1261.70366	2059.94626	1514.93608	2705.69219	1813.72684	1647.02138	1428.5444	568.52135	887.81573	818.04414	971.51653	1469.40423	2478.05826	576.8537	969.83066	9003.55211	919.48542	1564.55849	721.17007	643.69727	1931.19544	1975.20644	871.09818	585.38522	513.99458	631.57177	1213.77776	857.20482	2202.63946	6240.99779	1391.17533	717.37239	449.20886	1345.29215	3967.24888	972.47311	1168.07282	1042.02748	566.99085	1049.55922	559.75847	1083.9058	1141.12249	1302.41049	745.04305	1975.82228	1360.08359	1452.11499	1242.50903	494.02356	604.69156	872.27283	1132.59205	1680.01041	2629.70086	2132.11966	839.82165	1685.49206	2533.7407	881.77456	2408.33599	2499.09365	3138.54239	5939.93577	5567.83945	2256.96776	1040.56002	1455.43588	1435.74248	880.86653	1234.61003	1386.25813	2309.62245	3272.50188	1391.24845	847.85485	1373.30694	14190.01353	918.61359	2272.82903	3053.72791	3163.88065	1126.73989	1922.20098	5804.5426	2069.66999	1459.84034	1040.73008	843.26431	700.19591	1062.95711	1093.04807	2823.25018	2381.81289	892.44114	1045.60889	806.15102	2948.07274	825.23627	1431.40146	1897.15924	1145.35456	736.09373	1014.07852	3056.05681	1795.20407	829.83723	1914.92976	738.87053	1548.62601	1722.41836	5154.36192	858.32782	9654.95312	978.35293	1041.06714	1232.33185	834.75299	1227.58548	607.31242	1078.78333	581.49743	1321.77565	1352.4895	2886.48854	1109.12007	1650.95568	2363.64142	3125.71995	2628.85948	1224.35166	1285.49072	2791.12043	1813.02824	494.15415	594.18602	539.35536	649.48272	2275.37982	711.20361	890.85886
ko:K00018	3578.36717	4203.50742	2868.01004	5672.77769	2847.42936	2946.74553	4503.33851	2990.28916	2532.80439	3203.45659	3945.81981	3033.28568	3782.68195	2142.47791	1392.36614	2903.13239	4290.16937	3574.0975	3346.04665	1978.83609	2469.58231	3522.1201	3864.07262	4598.60271	3396.39409	4347.63357	4222.96356	4259.90912	3850.92329	4205.66095	4167.24153	3601.16427	5531.85323	2505.5128	2236.10733	3629.46966	4408.61462	3845.0044	3392.0778	5412.25036	4280.81313	3190.84283	2898.60632	4876.22272	4498.22593	4478.94736	3730.19416	2619.8544	2843.54443	2665.1433	2190.93664	3168.24193	4709.78505	3871.63457	3552.94908	3902.53475	4233.4245	4071.45981	3694.86671	2787.01437	3045.77634	4005.00492	3901.53123	3471.57511	3415.32898	5374.66099	1912.17099	4516.29999	3583.52494	3668.97032	2991.21983	4308.14157	4307.2969	4271.13271	3735.76877	4117.12622	5659.55329	3275.48235	4141.28465	2904.3645	2835.20618	3164.7993	4513.3811	3987.03088	4163.58697	3815.36832	2687.54366	4881.99086	3844.2857	4347.63428	2726.71923	3662.16841	6154.12044	4308.2612	2918.28656	3747.68705	4713.2628	3649.48444	3370.92259	5413.56786	4129.9149	3744.09976	3341.35109	3357.68456	4551.11961	3231.19642	4146.93452	3848.51094	3158.37586	3116.09009	4616.97552	2562.05825	3910.79981	6066.63075	3208.89961	3802.31363	3348.87058	3779.17097	3941.95609	5951.54517	4288.87617	2894.09189	2762.95791	3538.49078	3505.60266	4493.98776	3950.67465	6154.54799	2943.39303	4054.8586	4702.80802	4388.40717	4411.14627	4835.01231	4217.86627	4635.36654	1762.14483	3608.40612	5795.39618	6275.83151	5219.70966	2678.97623	3370.83304	4642.62594	3665.43667	4022.08277	3086.69488	4418.89496	4430.02777	4761.77573	5150.66594	3704.13197	3787.90509	4453.90726	3278.4167	3699.21104	3878.70939	4456.37808	4650.90455	4274.02478	2483.4033	4030.07727	3811.26283	4961.67431	3854.98761	5569.68571	4024.77256	3929.38418	3358.83897	3154.49642	2542.17558	4577.34264	1475.20093	4589.16474	3074.19744	3654.28832	3171.67185	4118.23981	4655.79566	4483.48509	4007.22027	4297.41319	2716.93314	4052.85286	3843.52882	3808.99452	3590.46402	1995.44039	4156.49387	3232.02081	4733.89712	4248.50455	4284.27763	3402.18994	4718.21701	4068.10434	4640.20366	3352.2675	4215.78334	4937.93976
ko:K00019	11.42495	31.19747	54.05311	362.69856	167.53142	24.93188	19.00537	4.02369	43.09976	74.86312	301.36411	105.58184	160.36285	86.38605	25.14169	148.71927	123.0498	580.36411	365.98972	8.1885	794.94815	173.91799	7.81768	84.24097	55.51902	94.30282	289.56076	18.6633	259.08128	202.7768	17.78121	18.23812	276.94582	379.06747	128.56579	233.57094	806.64411	171.62004	39.23101	400.44618	129.83155	486.95667	118.50379	91.08914	23.30404	14.22582	130.31015	65.48133	206.60024	93.73728	104.22681	96.79445	168.7623	180.53492	87.906	298.76731	81.68164	9.84285	12.23503	90.90007	167.65809	111.98585	141.81067	10.45208	7.81758	189.25857	61.42956	203.79053	25.69891	37.93421	100.70879	94.01188	65.43746	69.59437	108.9427	99.96032	30.00965	18.29514	6.82255	1343.83705	1103.64336	3.68254	19.7718	58.54363	89.10634	114.74529	40.77306	11.06019	49.691	29.81932	47.20283	163.49385	77.04078	174.78857	66.15145	20.77015	14.12359	5.16023	264.95623	97.92996	78.06539	40.73336	77.44208	132.86359	18.98297	277.36162	384.67206	92.45768	14.4973	51.59209	37.58745	1.08315	877.3496	958.33505	108.27079	67.9053	184.64184	298.57842	241.29242	351.17008	243.78548	9.63915	0.91862	227.0746	131.70768	3.27039	23.16664	5.42074	14.9391	226.09153	54.31015	340.64124	97.99573	120.50063	8.62794	28.87537	1209.31509	15.20416	170.16867	435.97364	9.84328	NA	487.46032	NA	56.73188	215.60008	55.63173	49.42497	19.79295	38.52221	153.0479	160.46328	231.31135	52.27206	181.25379	458.67434	653.80126	53.77319	732.75624	1018.73383	8.01013	5.88165	2.39366	72.03195	73.93896	19.6391	48.71715	15.58153	6.81286	74.96859	40.04381	1287.47009	9.77884	417.60788	3.8081	136.33368	67.498	115.78887	76.51232	172.88193	85.20545	110.43465	122.59743	222.6181	31.03974	6.35377	154.64821	184.96864	5.92129	9.33515	0.34768	369.60955	236.97883	127.20253	57.07545	49.58297	184.52477	110.81562	75.47734	6.00759
