feature	SRR13759185	SRR13759186	SRR13759187	SRR13759188	SRR13759189	SRR13759190	SRR13759191	SRR13759192	SRR13759193	SRR13759194	SRR13759195	SRR13759196	SRR13759197	SRR13759198	SRR13759199	SRR13759200	SRR13759201	SRR13759202	SRR13759203	SRR13759204	SRR13759205	SRR13759206	SRR13759207	SRR13759208	SRR13759209	SRR13759210	SRR13759211	SRR13759212	SRR13759213	SRR13759214	SRR13759215	SRR13759216	SRR13759217	SRR13759218	SRR13759219	SRR13759220	SRR13759221	SRR13759222	SRR13759223	SRR13759224	SRR13759225	SRR13759226	SRR13759227	SRR13759228	SRR13759229	SRR13759230	SRR13759231	SRR13759232	SRR13759233	SRR13759234	SRR13759235	SRR13759236	SRR13759237	SRR13759238	SRR13759239	SRR13759240	SRR13759241	SRR13759242	SRR13759243	SRR13759244	SRR13759245	SRR13759246	SRR13759247	SRR13759248	SRR13759249	SRR13759250	SRR13759251	SRR13759252	SRR13759253	SRR13759254	SRR13759255	SRR13759256	SRR13759257	SRR13759258	SRR13759259	SRR13759260	SRR13759261	SRR13759262	SRR13759263	SRR13759264	SRR13759265	SRR13759266	SRR13759267	SRR13759268	SRR13759269	SRR13759270	SRR13759271	SRR13759272	SRR13759273	SRR13759274	SRR13759275	SRR13759276	SRR13759277	SRR13759278	SRR13759279	SRR13759280	SRR13759281	SRR13759282	SRR13759283	SRR13759284	SRR13759285	SRR13759286	SRR13759287	SRR13759288	SRR13759289	SRR13759290	SRR13759291	SRR13759292	SRR13759293	SRR13759294	SRR13759295	SRR13759296	SRR13759297	SRR13759298	SRR13759299	SRR13759300	SRR13759301	SRR13759302	SRR13759303	SRR13759304	SRR13759305	SRR13759306	SRR13759307	SRR13759308	SRR13759309	SRR13759310	SRR13759311	SRR13759312	SRR13759313	SRR13759314	SRR13759315	SRR13759316	SRR13759317	SRR13759318	SRR13759319	SRR13759320	SRR13759321	SRR13759322	SRR13759323	SRR13759324	SRR13759325	SRR13759326	SRR13759327	SRR13759328	SRR13759329	SRR13759330	SRR13759331	SRR13759332	SRR13759333	SRR13759334	SRR13759335	SRR13759336	SRR13759337	SRR13759338	SRR13759339	SRR13759340	SRR13759341	SRR13759342	SRR13759343	SRR13759344	SRR13759345	SRR13759346	SRR13759347	SRR13759348	SRR13759349	SRR13759350	SRR13759351	SRR13759352	SRR13759353	SRR13759354	SRR13759355	SRR13759356	SRR13759357	SRR13759358	SRR13759359	SRR13759360	SRR13759361	SRR13759362	SRR13759363	SRR13759364	SRR13759365	SRR13759366	SRR13759367	SRR13759368	SRR13759369	SRR13759370	SRR13759371	SRR13759372	SRR13759373	SRR13759374	SRR13759375	SRR13759376	SRR13759377	SRR13759378	SRR13759379	SRR13759380	SRR13759381	SRR13759382	SRR13759383	SRR13759384
AA6	20.59208	15.32747	40.70641	23.60046	8.81462	10.81813	86.76223	36.1249	20.52327	23.91115	23.70018	16.67798	14.44177	120.81966	171.95663	10.56521	9.58758	38.29175	25.66848	48.23739	18.53024	7.83887	3.80614	4.30065	28.3416	42.90922	37.36085	4.39157	10.88864	11.91576	26.42959	16.1089	7.13569	40.21771	11.47962	30.2555	37.28415	19.06925	21.46643	10.2151	9.09083	21.33674	14.36744	3.81383	7.36306	2.35297	43.70954	49.8094	5.73102	8.4493	24.64205	12.75409	12.12613	20.71547	9.74689	18.53003	15.81298	10.52785	5.87887	114.31231	113.62859	9.20731	6.74511	7.25057	6.20938	8.66484	108.41382	9.56239	21.31423	27.00604	39.84629	27.24768	12.6065	13.37665	32.93446	34.43818	24.55704	19.67273	6.57444	147.76591	111.3524	54.67321	29.94724	5.89459	12.3065	23.27837	49.76257	18.09	10.82792	10.92	51.58361	13.78111	9.18344	127.31124	32.78168	2.01844	3.91457	16.21449	51.38456	8.69719	6.90478	5.19538	28.79673	43.76798	24.44315	17.1141	14.99324	23.80463	10.10288	13.06467	10.95748	22.82541	17.72669	9.2514	13.99654	10.08489	38.00182	18.26366	9.98009	21.76874	24.92436	63.38275	48.74465	18.93911	29.50504	17.76942	33.99262	56.41564	70.01043	10.26248	6.87369	34.72508	23.73273	22.27579	15.19462	22.21359	15.01737	9.46338	14.61345	14.50511	23.7753	53.90587	27.2573	7.00461	16.34038	19.73048	9.91453	20.01253	19.003	2.9635	4.80666	3.58721	8.88063	8.25445	17.66092	39.79814	16.1711	25.18823	11.77819	16.81279	47.95323	45.34427	2.62203	14.81391	87.57996	4.96265	8.72699	21.19344	27.07926	13.80129	24.44585	44.55079	21.61321	93.89972	131.39244	20.73765	1.96358	5.88774	10.63107	16.94697	13.598	26.56811	20.18532	18.48451	6.76608	0.19794	23.19178	54.20521	50.68611	88.43306	142.74879	13.59998	18.05719	1.25427	1.04874	2.63306	4.20924	15.91954	5.96411	1.98046
AA7	8.36589	18.9242	13.01169	25.32413	10.73385	12.7905	5.44553	14.4898	11.71909	11.421	34.41058	56.14509	19.6396	6.32786	1.27033	39.34582	12.10048	33.12815	27.82987	13.88307	36.10169	11.80589	28.19409	40.69929	29.77452	24.68239	3.13206	13.0072	65.48937	30.3261	14.76473	16.3453	18.82967	28.74184	19.72466	21.91616	28.53826	18.52204	33.49798	13.59199	12.58662	26.73358	23.80344	15.72346	4.19494	3.72633	35.52373	127.414	13.52832	16.53804	22.61949	9.30798	11.62526	23.30633	5.01017	25.88722	17.00775	7.16353	15.55435	5.78454	1.97262	11.29724	10.83026	95.45298	3.77357	3.24568	1.86563	23.21024	14.28249	14.03902	51.20957	26.76347	15.55805	23.74521	14.5655	21.22332	62.47049	20.02217	8.87794	6.41314	7.98874	17.56607	20.15959	16.43949	10.05675	26.48415	33.27225	156.55667	30.67287	23.32865	8.8187	6.9935	12.42941	41.97516	10.69485	8.1056	8.74736	12.75943	17.50412	2.26528	8.45579	6.83142	21.30403	13.76788	18.20338	26.30806	61.195	37.1276	44.62991	12.27429	11.76506	14.51221	24.92396	11.63619	105.30589	49.77252	103.96135	77.69509	19.12694	63.55692	22.46053	4.89313	4.22495	9.44473	11.44553	27.08512	26.204	9.9393	15.74193	16.00661	20.29146	15.79192	29.21106	20.95375	14.17088	5.95242	425.7351	20.12452	34.87119	32.48602	29.67326	10.83606	82.85716	8.45681	9.02166	36.69926	25.32036	8.75793	7.46054	12.34363	7.70136	70.46767	27.93287	32.84957	16.09004	11.01323	15.20457	17.19168	25.38524	34.698	18.49406	14.69815	12.88475	27.35473	6.61396	8.64817	14.91391	37.38824	11.17036	11.36285	36.62302	11.66077	4.57804	25.86438	21.70139	3.9375	1.46186	10.62983	22.92117	26.81034	19.77174	10.42489	53.54765	33.25066	28.09085	5.88345	45.56252	6.66403	0.20816	9.92195	7.61161	15.67211	16.76928	2.23735	6.73683	1.74549	1.85446	36.96103	17.54079	7.45605
AA8	30.59437	0.62118	NA	2.91215	7.66972	0.91422	14.24634	0.22588	NA	NA	12.17599	2.73327	NA	173.82634	271.32675	5.78704	0.43155	34.84011	2.17511	24.86171	5.586	1.24079	1.34406	0.10223	4.58883	2.05175	90.32573	2.11179	2.04849	1.24403	18.04783	0.48152	NA	0.78542	0.41301	NA	NA	3.6675	13.62971	6.12216	0.4868	NA	NA	NA	1.60962	0.22188	0.38054	4.36666	NA	NA	30.00653	3.49509	2.19606	0.6484	NA	NA	0.58928	11.37066	1.3069	24.75331	90.39485	3.44738	12.65709	0.51762	1.64226	0.69215	149.49397	0.05946	34.3712	26.30123	16.93191	13.77309	0.67273	2.38493	14.63903	20.85565	18.90225	4.83872	NA	240.36799	190.14751	13.64991	6.87917	0.24815	5.06817	2.8211	94.37091	NA	10.14002	1.10374	NA	26.2082	0.49135	80.99344	2.91642	NA	0.40235	9.16885	60.49557	9.99962	NA	0.15847	1.85949	11.9521	6.34714	0.56301	3.73999	19.01654	NA	6.07159	5.01906	6.08849	0.43391	NA	15.54241	NA	20.16858	3.33264	3.69015	0.77836	1.10628	11.27122	16.23704	7.71463	10.20428	4.97595	20.3614	1.42933	7.90962	0.50922	0.163	2.45736	NA	3.44652	0.78986	1.7473	8.05996	0.76063	2.74391	0.13584	5.62655	16.8236	NA	0.80835	8.63388	0.44441	NA	2.28674	NA	0.10773	1.54797	NA	1.4277	0.84999	4.67222	42.45063	3.00526	0.05364	NA	0.39265	6.65818	NA	NA	2.62184	10.51198	0.24069	0.68006	3.26958	37.17358	3.05055	7.41213	NA	8.37195	3.11048	1.85047	12.03991	7.51899	0.56137	3.96035	1.08623	13.38547	0.56302	NA	4.58316	0.3062	2.69025	17.99668	6.09419	10.4154	24.64782	51.46597	4.69237	NA	0.68418	NA	2.20715	2.77817	10.15756	0.33982	0.70064
CBM10	NA	NA	NA	NA	NA	NA	NA	1.21221	NA	NA	NA	NA	NA	NA	NA	NA	0.50434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7565	0.42512	0.59498	NA	NA	0.49525	NA	NA	2.9036	NA	NA	NA	NA	NA	NA	0.59563	NA	NA	NA	NA	NA	NA	NA	NA	1.0868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.90946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65812	NA	NA	NA	NA	0.29857	0.63953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46303	NA	NA	NA
CBM12	NA	2.09917	NA	NA	0.64756	0.81663	NA	NA	2.15753	4.15364	0.28411	14.74893	8.10005	0.62495	0.74315	14.03746	7.68869	1.73736	1.70041	3.11924	15.35095	2.54835	0.31786	NA	7.70205	1.14477	0.63328	0.3637	26.75114	15.24643	2.93403	10.55311	25.81231	7.11639	1.11005	0.94695	5.58734	5.39862	4.81356	0.30649	2.38688	3.46886	NA	2.94673	0.31582	2.36753	2.72348	1.15417	2.23016	5.66227	6.41405	5.9361	NA	1.98121	NA	10.688	8.94938	63.415	10.29259	NA	0.50923	39.77504	61.88817	NA	NA	0.54269	NA	8.57442	5.85026	2.09579	3.9068	NA	1.87677	0.89424	0.31241	1.31696	4.30184	1.71567	NA	2.74312	0.2858	0.63601	4.93512	NA	0.6284	0.63396	1.67793	4.54575	18.29523	11.78946	NA	1.02948	5.6456	0.82499	0.7783	1.22396	0.4898	NA	1.54801	0.22665	46.47413	NA	1.70561	1.79257	0.54923	8.19036	33.51927	NA	0.74587	0.30928	NA	NA	4.08689	0.94547	3.85781	10.27364	185.62463	4.64585	4.93753	9.44376	7.37859	NA	1.29652	1.31792	NA	2.96677	7.52326	NA	NA	2.58992	5.80474	5.11319	10.47353	0.24958	2.1483	4.00171	NA	1.26763	68.51123	29.20862	NA	NA	0.88741	NA	NA	14.01435	10.66036	0.56387	0.56249	NA	0.26576	227.4826	51.52949	0.89249	1.53663	NA	NA	NA	13.41871	2.1703	NA	NA	0.84424	14.92994	2.29353	5.54293	5.55186	NA	NA	NA	0.37245	0.50039	0.78158	NA	NA	NA	NA	17.87567	1.69434	0.28371	0.30437	1.90954	15.83601	11.24385	29.1159	0.59942	21.07094	NA	0.60256	NA	NA	32.14505	22.22684	NA	NA	3.20427	4.66363	15.22577	11.69437	0.58266
CBM13	129.07336	69.6737	140.89806	248.20614	92.2798	36.87244	79.25757	50.1525	61.32699	88.70278	93.69419	130.32073	176.55605	119.54944	58.79392	140.51636	143.93317	184.59425	102.75834	39.27909	77.47619	357.34137	21.05541	38.99922	84.54292	116.56169	63.50525	61.44026	121.32303	180.80795	19.02333	71.52056	100.50666	235.15228	154.25805	130.70542	293.88346	102.67291	171.38083	121.65064	77.46052	174.75045	140.25552	99.75709	95.93039	93.56768	254.54098	226.66519	122.75664	110.86171	102.40932	138.26758	102.98526	80.51742	51.49397	174.05922	118.73941	135.26169	168.0466	163.31044	124.84066	89.24983	139.84449	134.8828	162.612	62.13535	105.63272	83.84938	37.08496	38.76775	117.82367	118.05169	103.01224	73.70835	63.03457	33.61575	99.92185	41.84661	33.61679	54.07706	23.70002	29.1038	21.94921	108.25049	109.70509	100.06253	97.69015	108.23425	194.47914	87.9522	105.57468	140.30265	144.42016	162.7487	114.72483	92.02741	58.11484	27.4232	42.84767	132.34751	182.75951	80.35616	120.60984	64.14146	91.82512	211.04376	173.76247	125.13315	131.62424	23.44149	44.14077	119.92778	261.65484	185.55002	163.85979	127.45892	119.80868	174.20175	163.81612	234.75126	182.32308	100.71122	111.42092	98.40592	57.97568	167.65578	73.50506	197.26655	236.01867	189.28144	175.36904	207.07179	167.6014	93.73852	76.37616	115.91699	540.30461	45.76201	173.98828	191.44078	128.79427	181.80911	256.6601	13.88353	21.55518	171.6304	83.64451	40.45037	41.89669	83.37749	96.95626	197.69209	139.16429	116.15621	98.86389	122.9115	291.37886	126.59929	127.55975	143.7037	295.33542	106.41514	53.33444	63.21647	133.35655	151.5313	179.05958	35.9382	88.3496	40.99023	31.38246	125.13692	32.2302	95.65654	228.43238	82.38665	63.14638	104.83753	33.59087	116.3487	46.41134	86.5967	121.30195	269.33615	110.80131	68.90854	179.27182	47.0495	102.22963	173.48513	200.32743	297.25698	187.79744	103.05365	100.78945	143.46313	178.43052	133.9992	117.79949	92.19482
CBM14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45183	NA	NA	NA	NA	0.90293	0.65952	2.64817	NA	NA	NA	0.21859	NA	NA	0.47801	0.58177	0.29685	NA	NA	NA	0.25077	0.52373	1.6678	0.25935	NA	NA	NA	NA	NA	NA	0.23716	NA	NA	NA	0.23484	NA	0.25963	NA	NA	NA	NA	NA	0.24894	NA	NA	1.4212	2.43768	NA	NA	NA	NA	NA	NA	0.48747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87778	3.2354	NA	NA	0.23252	NA	NA	NA	NA	0.34628	NA	NA	0.53966	5.71352	NA	NA	NA	NA	1.3789	NA	NA	NA	0.53702	0.49724	NA	NA	NA	0.2417	0.14546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2519	NA	NA	NA	NA	NA	NA	NA	0.30553	NA	NA	NA	NA	0.35434	NA	NA	NA	0.31792	0.65078	NA	NA	NA	0.24163	NA	NA	NA	NA	0.62295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42223	0.2146	NA	0.24193	NA	0.32904	1.17158	NA	NA	1.61915	NA	NA	NA	NA	NA	0.24664	NA	NA	NA	NA	NA	0.50477	NA
CBM16	0.15618	0.26956	0.73733	NA	NA	0.18143	NA	NA	0.09697	0.50914	0.63798	0.11378	NA	0.51582	0.08072	0.17262	0.32064	0.42712	NA	NA	NA	0.19134	NA	NA	0.08026	0.1961	NA	NA	0.47256	0.16401	NA	NA	NA	1.36351	0.41544	0.01909	0.44133	0.41151	1.24187	NA	0.27713	1.28288	1.39975	NA	NA	NA	0.11377	NA	0.3615	0.27267	0.41614	0.65551	NA	1.45807	NA	NA	0.38796	0.50976	0.37113	NA	0.60965	NA	NA	0.23096	NA	NA	0.82179	NA	0.15467	NA	NA	0.06795	NA	0.41075	NA	NA	NA	NA	NA	0.13699	NA	NA	0.3611	0.07525	NA	1.68168	1.18314	0.12847	0.05791	0.06793	0.32885	NA	0.2987	1.74101	0.58041	NA	NA	NA	NA	NA	0.29936	NA	0.15843	0.29408	0.12343	0.96923	2.64312	NA	NA	NA	NA	NA	0.20923	NA	NA	0.15618	0.12905	0.24353	0.54034	4.4651	0.48336	NA	0.27391	NA	NA	NA	NA	0.56812	0.43208	0.11293	0.11233	0.05463	NA	NA	0.13655	NA	NA	0.66203	0.31355	0.55437	NA	NA	NA	NA	NA	0.1774	0.63383	0.24429	0.50586	NA	0.32148	NA	NA	0.13371	0.27599	0.44469	NA	0.64514	1.7981	0.45691	NA	1.32782	NA	0.65189	NA	NA	NA	NA	0.14919	NA	NA	0.31954	NA	NA	0.17665	0.58533	NA	0.12358	0.26998	NA	0.30437	0.55588	0.29574	0.87451	0.11921	NA	0.69314	NA	0.06365	0.14592	NA	0.09342	0.31029	NA	NA	0.13248	0.28379	NA	0.32083	NA
CBM18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CBM2	18.87122	45.6694	39.74133	32.51644	24.79186	15.55914	20.99136	24.27673	36.83519	66.34716	38.13779	36.89162	44.43133	93.75231	81.92047	49.21379	22.95116	12.78981	41.27222	37.58213	42.88288	49.4353	37.72533	23.16446	89.74375	135.09782	2.36968	8.08798	104.04254	98.83769	90.88101	65.03607	47.39464	24.76585	28.35188	26.0704	62.583	68.02551	51.95313	119.2203	108.85422	70.26562	58.31412	19.81808	97.37864	99.15504	68.06158	30.25038	110.1603	128.65964	35.68066	65.09488	27.00916	34.71397	47.78137	57.60719	57.90102	33.56539	36.34903	17.37403	24.17566	28.64101	33.49007	33.40656	32.24597	75.85867	96.70953	59.69671	48.33408	51.31892	23.30677	39.22589	66.22552	51.14362	10.77956	20.44165	100.18456	107.18938	140.07393	45.56774	45.5852	29.98113	53.61961	19.59866	14.45844	54.61374	42.23969	134.16963	18.18954	30.61173	73.70724	59.62782	111.21829	4.94868	42.85651	19.67124	38.5231	32.52009	18.98278	3.49846	28.46559	85.4378	57.69144	59.61127	57.45308	26.79978	11.51619	14.84412	12.43939	25.12189	56.85152	28.6709	58.92866	55.30286	23.39145	28.61143	41.03927	29.31476	8.37818	32.97504	21.64737	51.18974	41.05148	49.04976	56.34748	159.55893	125.38448	37.3463	25.1949	76.08105	94.24462	40.24459	11.46323	11.67716	47.78561	39.09268	18.37599	74.65205	34.34129	26.22855	11.53482	22.37757	30.83396	75.80698	46.20997	72.29648	44.32009	35.15822	36.60065	1.28389	13.97137	35.58221	67.42197	58.15627	89.8422	134.14966	19.20791	43.44672	134.94768	79.0724	22.77149	53.93142	56.04332	37.74431	8.21277	14.18875	43.18865	53.28083	64.87743	25.15413	21.89464	69.34405	67.91035	38.55741	5.60981	1.15955	3.37833	35.06672	33.07059	30.22385	29.66188	55.82522	14.70528	37.02963	15.61873	19.92258	49.52233	35.35018	54.35969	20.23213	17.25986	58.29971	54.69641	2.61044	6.77289	9.82966	10.77123	33.43097	17.88489	3.10167
CBM20	275.98699	320.44519	241.94309	171.84509	525.52498	569.06481	375.06754	347.06728	253.24188	310.2661	253.41724	235.90171	262.06638	225.09703	131.80947	251.27868	391.328	173.91831	211.2472	290.14007	284.6254	206.44328	323.80627	303.72387	364.4541	343.77817	568.64028	613.5294	183.57341	303.44172	448.46657	370.73166	283.19165	273.01798	272.09737	285.9694	194.42964	249.64514	264.88165	344.52649	348.74667	180.99083	234.67781	571.61917	608.64691	592.00288	219.67663	128.13311	249.53682	198.17661	141.06228	321.18566	347.95002	256.46575	277.72213	236.68732	291.41486	517.97131	385.10464	281.23819	273.57219	295.45248	294.26454	472.14758	550.6282	423.87047	234.22377	368.05292	382.00147	356.76886	391.54196	275.2755	454.98886	368.62571	275.13246	529.40127	323.87911	367.08306	416.47281	218.3445	261.26209	488.92125	510.75406	654.7107	587.86156	247.62925	232.69406	309.05301	158.88369	362.68116	425.42409	553.13865	535.12448	NA	248.45253	584.58748	370.34954	489.56901	313.36671	715.70899	463.67959	281.3421	267.0802	315.48468	378.41035	368.09211	395.62846	486.62728	509.47334	403.40674	377.84914	287.67868	198.13316	291.43188	276.9494	387.0079	274.45163	187.30341	548.6577	291.48559	301.85024	240.49605	220.54333	322.9676	392.76969	317.09671	275.10054	396.92618	302.63297	470.48256	430.37454	200.31391	203.45913	281.03126	374.08317	357.35367	133.93785	366.05322	230.5845	214.24481	132.5865	294.36934	207.22076	343.11356	330.17309	240.17732	306.12868	360.81621	350.22658	668.90044	619.20506	222.09096	239.52426	306.74812	214.19287	240.40588	151.31397	416.9795	235.67492	239.30808	229.40964	329.03544	360.44334	190.41625	293.16477	524.93458	446.44609	322.28512	248.823	531.76696	411.34378	310.71142	235.04313	290.99304	271.52498	172.69406	653.78564	395.96773	431.91853	256.3451	423.60199	245.55053	264.1788	219.78726	485.73765	667.77357	180.49207	182.73617	314.50631	256.09014	345.27445	117.0735	241.1603	626.61934	651.93703	525.92097	531.43761	211.54332	566.20923	684.66527
CBM21	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.59697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.60379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28231	NA	NA	NA	NA	NA	NA	NA	NA
CBM22	50.07149	12.77716	3.89116	31.32803	3.90048	2.77319	0.56029	0.40279	3.63563	4.68566	33.26368	19.40831	31.06232	4.31051	12.95834	4.44792	5.23366	13.71198	20.44185	6.26031	28.91762	29.84296	1.08403	3.53659	7.00237	4.43327	0.71298	0.86387	28.06468	33.44632	2.13016	14.09176	21.89892	14.02823	7.20502	13.48675	63.48469	19.53316	4.88485	8.68348	8.76191	17.99231	19.55424	30.09216	0.48236	0.79185	32.59313	29.19462	16.79594	12.37752	19.28542	11.39862	19.76667	10.27876	6.32303	40.51825	16.12231	10.91172	79.82687	0.98971	7.16492	9.91782	11.18572	10.41899	6.53437	2.43723	4.06703	8.85289	4.6189	4.36609	10.17738	6.03031	21.54871	18.60757	10.13976	3.34922	11.86424	1.67015	0.59315	1.09818	0.7333	0.14128	0.2631	1.81477	12.47561	46.15211	28.45495	39.87314	18.36959	36.30017	7.71434	4.44254	5.07736	41.51695	6.12031	2.42063	2.40241	0.48569	4.69254	1.85903	13.55741	15.72965	15.04491	NA	4.28529	8.91272	2.1009	2.17087	7.36752	4.18603	3.22221	1.09772	20.47746	16.82389	3.05963	8.46023	13.96211	26.31432	3.20939	15.7586	48.52984	2.8256	4.50723	0.294	0.32489	1.87457	2.21222	4.97444	5.83504	8.30077	17.34103	19.82002	16.05758	4.92045	8.52922	12.93078	6.39797	15.70445	12.77806	35.21479	9.14115	1.41872	66.29677	1.50086	4.98263	32.7837	18.37026	3.80433	3.12356	0.7118	15.26569	2.74712	19.68758	9.18537	3.26736	2.00286	17.3208	2.46187	53.79648	21.65354	36.0296	3.09685	4.79392	1.41055	2.83611	4.49129	11.36934	1.01685	15.41828	1.23662	1.95165	2.67961	2.57873	NA	0.8804	5.20533	2.72692	5.30518	4.66014	4.58394	4.47704	0.74834	60.03426	102.92133	2.94269	0.0572	21.78327	26.29833	6.27576	11.29923	1.43284	26.98123	37.01071	5.15564	6.63345	12.07161	5.0567	21.14781	3.47744	0.0705
CBM23	31.34359	20.22444	6.59657	37.45919	0.53276	2.48911	2.8255	1.60681	1.72572	4.0925	20.32743	9.13711	20.58868	7.50018	9.49643	5.13174	2.81485	1.70351	14.45793	7.04334	11.89912	19.01762	1.80124	1.22731	21.00923	9.21098	0.11727	0.759	9.237	10.65066	1.60913	2.96868	1.5378	0.1156	NA	4.90968	31.59576	18.12467	1.59907	1.47321	6.81905	7.62711	12.35771	9.14823	0.22322	0.4363	28.78411	20.01288	8.86922	9.36883	4.89618	6.37895	15.72717	6.44323	1.10444	24.75032	7.84641	2.90793	13.39584	9.77904	1.04757	2.76257	4.19655	6.09097	1.74389	0.34041	4.73187	5.48891	2.9851	2.37409	3.46335	4.98301	18.72079	12.00501	0.16067	2.26089	5.59148	0.71981	2.56023	0.95264	0.63409	1.03578	1.07336	1.66314	5.27041	6.80943	9.70643	13.12943	21.80317	8.4678	6.14512	4.88895	2.13814	33.89346	6.05386	0.05807	NA	1.20267	1.82283	0.82868	2.55475	6.0351	17.764	7.73364	3.71537	8.62995	4.51351	5.8429	2.95916	3.78165	1.45369	39.77575	9.9345	6.82846	1.60342	2.6983	1.55863	12.69661	1.904	4.84091	17.69231	8.90667	14.29198	4.10125	3.83846	0.53616	1.14008	1.09558	0.26811	2.50458	10.05685	10.942	1.36232	3.33785	6.44263	8.03874	0.99151	6.13489	5.50909	2.48212	9.7608	38.52615	21.27289	1.73539	5.91415	24.7773	0.83557	1.35446	1.2252	0.63281	8.15758	22.53177	20.11798	1.94513	4.03763	0.61051	11.25129	3.58095	36.80987	15.50422	10.10191	1.38077	2.60812	2.61586	2.68241	0.44476	10.53052	0.77377	1.56799	0.4858	1.32474	0.43758	2.05199	0.19163	4.09533	0.12158	1.1691	1.86866	2.51556	3.38105	2.18001	7.29271	4.53874	10.26316	0.22454	NA	5.77028	13.00414	10.89703	1.06841	2.92188	2.47727	5.7416	0.62701	1.72854	1.15553	1.93347	16.82785	3.42305	0.11233
